A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
1.0,37.0,126.0,2.0,,,2.0,0.0,,,,2.0,,,0
1.0,,,,14.0,4.0,4.0,1.0,1.0,,,2.0,,,1
1.0,47.0,1.0,,,4.0,,0.0,,1.0,,,65.0,1.0,0
1.0,40.0,151.0,,4.0,,,1.0,,1.0,1.0,,,,0
1.0,,,2.0,,4.0,,,0.0,1.0,,,,,0
0.0,323.0,205.0,2.0,,,,,,8.0,,,1.0,200.0,1
,218.0,52.0,1.0,,5.0,7.0,,0.0,1.0,1.0,2.0,55.0,109.0,0
,,15.0,,9.0,,,,,1.0,,,,3.0,0
1.0,,,2.0,,,,,0.0,1.0,,2.0,,,1
0.0,345.0,115.0,2.0,,,1.0,0.0,,,0.0,,1.0,,0
1.0,,,,,4.0,8.0,,,,,,111.0,198.0,0
0.0,,20.0,2.0,8.0,,37.0,1.0,,3.0,0.0,,32.0,1.0,1
1.0,281.0,66.0,2.0,,,,1.0,1.0,,,2.0,,195.0,1
1.0,38.0,11.0,2.0,4.0,,8.0,0.0,0.0,1.0,0.0,2.0,,,0
1.0,67.0,,,6.0,4.0,3.0,0.0,,1.0,,,,,0
,37.0,119.0,,,8.0,,1.0,1.0,,0.0,,,,1
,121.0,50.0,2.0,1.0,,,0.0,0.0,,,2.0,111.0,2.0,0
1.0,120.0,,,,4.0,12.0,,0.0,1.0,1.0,,,,0
0.0,,188.0,,,8.0,,1.0,,1.0,,,,1.0,1
,,,1.0,,,,0.0,1.0,3.0,,,119.0,2.0,0
0.0,134.0,85.0,2.0,,4.0,7.0,0.0,,2.0,,,,,0
,,,,,4.0,10.0,,0.0,1.0,1.0,2.0,92.0,,1
,29.0,,,2.0,,,,,,,2.0,,34.0,0
0.0,166.0,73.0,1.0,,,,0.0,,1.0,,,,21.0,0
1.0,22.0,6.0,,,,6.0,,0.0,1.0,,2.0,,,1
1.0,246.0,88.0,2.0,13.0,8.0,,1.0,,,,,,,1
0.0,202.0,175.0,2.0,11.0,8.0,,1.0,1.0,,0.0,2.0,1.0,221.0,1
1.0,,185.0,,2.0,8.0,14.0,,0.0,,,2.0,81.0,1.0,0
1.0,,103.0,2.0,11.0,,,,0.0,,,2.0,27.0,,1
,210.0,,1.0,,,,,,,,2.0,,4.0,0
,,,2.0,,8.0,,,,5.0,0.0,,45.0,,1
1.0,,,2.0,14.0,,58.0,1.0,,7.0,0.0,,156.0,,1
,76.0,,2.0,,,1.0,,,,,2.0,,,0
1.0,,,,8.0,,126.0,,1.0,20.0,0.0,2.0,,,1
1.0,63.0,,,,4.0,4.0,0.0,0.0,,,,117.0,1.0,0
,,55.0,2.0,,4.0,37.0,1.0,1.0,,0.0,2.0,38.0,94.0,1
0.0,,83.0,,,5.0,,1.0,,1.0,1.0,,59.0,1.0,0
1.0,,54.0,,8.0,8.0,,1.0,0.0,1.0,0.0,2.0,92.0,,1
1.0,218.0,,,10.0,4.0,,0.0,0.0,1.0,,2.0,38.0,6.0,0
1.0,105.0,,,13.0,4.0,,0.0,0.0,,0.0,2.0,1.0,3.0,0
,,17.0,,,,,,1.0,,1.0,,,,1
1.0,163.0,21.0,2.0,,,,,0.0,1.0,,2.0,,181.0,0
1.0,,,,,4.0,7.0,,,1.0,0.0,,18.0,1.0,0
1.0,283.0,,2.0,,,,0.0,,,1.0,,,1.0,0
,,,,1.0,1.0,1.0,,,1.0,0.0,,42.0,,0
1.0,,119.0,,,,,,1.0,,0.0,,,115.0,1
0.0,,,1.0,,,26.0,0.0,,,,2.0,,,0
0.0,,,2.0,11.0,,20.0,,,1.0,0.0,1.0,53.0,1.0,0
,160.0,37.0,2.0,1.0,,1.0,0.0,,,,2.0,,,0
,,46.0,,7.0,4.0,47.0,1.0,,,,,,1.0,0
,,65.0,2.0,,,,0.0,,3.0,,,,123.0,0
1.0,,,2.0,,,6.0,,,,0.0,2.0,53.0,1.0,0
,,,,,1.0,,1.0,,,0.0,2.0,,226.0,1
,38.0,146.0,2.0,,,21.0,,0.0,,0.0,,24.0,101.0,0
,,106.0,2.0,9.0,,,0.0,,,1.0,2.0,100.0,,1
1.0,313.0,,,,1.0,125.0,,1.0,12.0,,,9.0,,1
,,210.0,,10.0,,,,,,1.0,2.0,1.0,53.0,1
,36.0,,,,4.0,26.0,,0.0,,,,18.0,109.0,1
1.0,,15.0,,8.0,8.0,,,,7.0,0.0,2.0,,147.0,1
0.0,197.0,,,3.0,,,,,1.0,1.0,2.0,,,0
,212.0,,2.0,1.0,,1.0,0.0,1.0,,0.0,,69.0,,0
,326.0,,,,4.0,124.0,1.0,1.0,7.0,1.0,,,167.0,1
,188.0,,,8.0,4.0,,0.0,0.0,1.0,1.0,,18.0,,0
,190.0,,,,,38.0,1.0,,,,2.0,,,1
,244.0,,1.0,,8.0,115.0,,,,,,61.0,,0
0.0,250.0,,2.0,,4.0,,0.0,,,0.0,2.0,,84.0,0
,,12.0,2.0,3.0,,,,0.0,,1.0,,88.0,,0
1.0,181.0,,1.0,,8.0,,,,,,2.0,,235.0,1
,78.0,1.0,2.0,13.0,,,,,,0.0,,1.0,,1
1.0,65.0,,2.0,,8.0,,,0.0,,1.0,2.0,40.0,1.0,1
,134.0,84.0,2.0,6.0,4.0,,,0.0,,1.0,2.0,,1.0,0
0.0,31.0,127.0,2.0,11.0,,,,,6.0,0.0,,65.0,,1
,,,2.0,6.0,,,,0.0,1.0,1.0,2.0,,1.0,0
0.0,,29.0,,6.0,,14.0,0.0,,1.0,1.0,2.0,,,0
1.0,242.0,102.0,,,4.0,85.0,,1.0,8.0,,,1.0,201.0,1
1.0,,66.0,2.0,,8.0,,,,,0.0,2.0,53.0,183.0,1
,,,,14.0,,,1.0,0.0,,1.0,,53.0,,1
,,,,13.0,4.0,,1.0,1.0,,,,1.0,1.0,1
,,,2.0,,8.0,8.0,0.0,0.0,1.0,,,24.0,114.0,0
0.0,50.0,145.0,2.0,,4.0,,0.0,,1.0,,,69.0,150.0,0
,,151.0,,,4.0,76.0,,,15.0,0.0,,,,1
0.0,92.0,,,,4.0,37.0,1.0,1.0,,1.0,,,121.0,1
,32.0,,,8.0,4.0,,,1.0,2.0,,,69.0,2.0,0
1.0,125.0,41.0,,,,,0.0,,,,,45.0,1.0,0
,,,,1.0,1.0,4.0,0.0,0.0,,,,38.0,46.0,0
,,,1.0,10.0,9.0,1.0,,0.0,,0.0,,,232.0,1
,59.0,,1.0,,,,0.0,,,,2.0,53.0,1.0,0
1.0,211.0,,2.0,,4.0,,,,,0.0,,,,0
0.0,102.0,,2.0,,4.0,,0.0,,1.0,,3.0,65.0,,1
0.0,180.0,97.0,,,,,1.0,,,,,,1.0,1
,,,,,1.0,1.0,0.0,0.0,1.0,,,,1.0,0
,,96.0,,4.0,8.0,,,0.0,,1.0,,,1.0,0
,,,1.0,,,52.0,,1.0,,,,,,1
,141.0,36.0,1.0,14.0,,26.0,,,1.0,0.0,,98.0,14.0,0
1.0,222.0,,,,4.0,4.0,,0.0,,,2.0,53.0,,0
1.0,32.0,,2.0,11.0,,18.0,,,,0.0,2.0,,,0
,299.0,151.0,,3.0,5.0,1.0,1.0,1.0,,,,1.0,163.0,1
1.0,,,,,4.0,,1.0,,,,,38.0,,1
,46.0,151.0,2.0,,,,1.0,,,,,15.0,,1
1.0,,164.0,,,,18.0,1.0,,,,2.0,32.0,,1
1.0,,66.0,,9.0,,,0.0,,1.0,1.0,2.0,98.0,1.0,0
,,,,,1.0,1.0,0.0,,,,,1.0,1.0,0
1.0,216.0,,,13.0,4.0,5.0,,,1.0,1.0,,1.0,,0
0.0,70.0,,,14.0,4.0,,,,1.0,0.0,2.0,,1.0,1
,,136.0,2.0,8.0,4.0,5.0,,,,,2.0,1.0,102.0,0
1.0,,197.0,2.0,,,1.0,1.0,,20.0,,,,,0
1.0,130.0,105.0,2.0,,,84.0,,1.0,,,,,8.0,1
,,,2.0,,,4.0,,,1.0,,2.0,98.0,38.0,0
1.0,,,,,4.0,,,0.0,,,2.0,42.0,1.0,0
,95.0,175.0,,,4.0,52.0,1.0,1.0,3.0,1.0,,38.0,,0
,50.0,104.0,1.0,5.0,,8.0,,,,0.0,2.0,45.0,74.0,0
0.0,119.0,,,1.0,1.0,,0.0,1.0,,0.0,2.0,,94.0,0
1.0,78.0,,2.0,14.0,8.0,,,1.0,2.0,0.0,,32.0,1.0,1
1.0,347.0,,2.0,,,,1.0,0.0,,1.0,2.0,1.0,,1
,,,2.0,,,,0.0,,,1.0,2.0,,1.0,0
1.0,,,1.0,,,,1.0,,11.0,1.0,,107.0,,1
,214.0,,1.0,8.0,4.0,37.0,,,1.0,,2.0,,55.0,1
0.0,,27.0,,11.0,4.0,,1.0,1.0,,,2.0,24.0,109.0,1
1.0,,19.0,2.0,8.0,,8.0,1.0,,8.0,,2.0,,214.0,1
,,87.0,,,,85.0,1.0,,,,,100.0,,1
0.0,,76.0,,1.0,1.0,,0.0,,3.0,,,69.0,,0
1.0,47.0,,2.0,,,,1.0,1.0,,,2.0,,66.0,1
,241.0,133.0,,,4.0,5.0,,1.0,,0.0,2.0,65.0,19.0,0
0.0,,,1.0,4.0,4.0,31.0,,0.0,,,,,,0
1.0,231.0,66.0,,,,,0.0,0.0,,,1.0,69.0,,0
1.0,,123.0,2.0,,4.0,14.0,,0.0,,,,1.0,,0
1.0,149.0,36.0,1.0,,,2.0,,,1.0,0.0,,58.0,73.0,0
,,152.0,2.0,,,2.0,1.0,1.0,10.0,0.0,,18.0,,1
1.0,,151.0,1.0,,,58.0,1.0,0.0,1.0,0.0,1.0,,,1
,246.0,,2.0,11.0,4.0,14.0,1.0,,4.0,,2.0,48.0,1.0,1
,,136.0,,,,101.0,,1.0,,0.0,,,,1
1.0,,,2.0,,,129.0,1.0,1.0,10.0,1.0,2.0,1.0,,1
0.0,163.0,,,1.0,,,,1.0,3.0,,,,,0
,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,84.0,,1
1.0,175.0,,2.0,,,93.0,,1.0,13.0,1.0,,,,1
,133.0,,,14.0,,,,,2.0,0.0,2.0,,,1
0.0,49.0,73.0,2.0,,,5.0,,,4.0,,,32.0,,1
1.0,154.0,69.0,1.0,,,,,0.0,,,,,1.0,0
1.0,,,2.0,9.0,,,0.0,,,,,32.0,4.0,0
1.0,,1.0,2.0,8.0,,126.0,,0.0,1.0,,,,,1
1.0,,,,,,3.0,0.0,0.0,,,2.0,102.0,,0
,,33.0,2.0,,,,,,12.0,,,,,1
1.0,85.0,20.0,1.0,13.0,8.0,4.0,0.0,0.0,1.0,0.0,,,,0
,278.0,,,,8.0,,1.0,,,0.0,2.0,110.0,,1
,163.0,,2.0,2.0,4.0,65.0,1.0,0.0,1.0,1.0,,,1.0,0
1.0,,40.0,,,,,0.0,,1.0,0.0,,38.0,1.0,0
1.0,,,,,8.0,74.0,,,1.0,,2.0,163.0,1.0,0
0.0,144.0,22.0,,,,7.0,,,,,,102.0,1.0,0
1.0,240.0,208.0,,10.0,9.0,131.0,,,,,2.0,1.0,158.0,1
,228.0,,,,,14.0,0.0,,1.0,,2.0,,3.0,0
,125.0,,,13.0,4.0,7.0,,,,,,92.0,115.0,1
,,,,,,1.0,,0.0,1.0,,,,,0
0.0,,,2.0,11.0,4.0,16.0,,1.0,5.0,0.0,2.0,,1.0,1
,169.0,,,,4.0,31.0,0.0,,,,,,1.0,0
1.0,175.0,139.0,1.0,9.0,8.0,90.0,,0.0,,1.0,,,1.0,1
,,26.0,,8.0,5.0,7.0,1.0,,,,2.0,,,1
,1.0,87.0,,,,,,1.0,,1.0,2.0,38.0,,1
1.0,71.0,,1.0,6.0,4.0,15.0,0.0,,,1.0,2.0,,,0
,74.0,73.0,,7.0,,32.0,,,2.0,0.0,2.0,,,1
,,82.0,2.0,,5.0,,0.0,,,,1.0,170.0,1.0,0
,90.0,186.0,1.0,6.0,4.0,2.0,,,1.0,,2.0,,,0
,271.0,,,11.0,,4.0,0.0,0.0,,,2.0,93.0,,0
,,,1.0,6.0,4.0,4.0,1.0,,,0.0,2.0,,2.0,0
,343.0,,,10.0,,,,1.0,15.0,,2.0,1.0,204.0,1
,,,,8.0,8.0,,,,1.0,1.0,2.0,,1.0,0
,66.0,176.0,,,4.0,72.0,,,,1.0,,63.0,72.0,0
,,,2.0,8.0,4.0,16.0,1.0,1.0,,,,,,0
,219.0,,2.0,,,,,0.0,,,3.0,65.0,,1
1.0,,,,,8.0,88.0,,,1.0,,2.0,131.0,,1
,,,,9.0,4.0,7.0,,0.0,,0.0,2.0,1.0,75.0,0
,180.0,49.0,2.0,,4.0,,,,1.0,1.0,,1.0,1.0,0
,274.0,73.0,,8.0,4.0,55.0,,1.0,9.0,,,,208.0,1
,97.0,,2.0,,,,1.0,0.0,1.0,0.0,2.0,,1.0,1
,350.0,,2.0,,4.0,15.0,,,1.0,,,,,0
,,194.0,,3.0,,,,0.0,1.0,1.0,2.0,62.0,,0
0.0,69.0,111.0,2.0,,,60.0,,1.0,,0.0,,,,1
1.0,,,2.0,14.0,,,1.0,1.0,9.0,,,,,1
1.0,137.0,196.0,,,8.0,,1.0,1.0,,0.0,,1.0,191.0,1
,,73.0,2.0,,,2.0,1.0,,1.0,,2.0,32.0,,1
1.0,44.0,,,6.0,4.0,,1.0,,15.0,0.0,,,,1
1.0,170.0,,1.0,,4.0,37.0,,0.0,,1.0,2.0,38.0,,0
,27.0,159.0,1.0,,4.0,4.0,1.0,0.0,,,,38.0,,0
1.0,,18.0,2.0,,1.0,1.0,,0.0,,0.0,2.0,32.0,1.0,0
,40.0,9.0,,11.0,8.0,,,,,0.0,,,49.0,1
,,,,8.0,8.0,,,,,,,86.0,1.0,1
,100.0,,2.0,11.0,4.0,,1.0,1.0,3.0,,2.0,69.0,,0
,,,,3.0,8.0,,,0.0,,,2.0,107.0,,1
1.0,,40.0,,4.0,,7.0,,0.0,,0.0,2.0,,1.0,0
,,,,,,,0.0,,,0.0,2.0,,,0
1.0,183.0,,2.0,14.0,,81.0,,1.0,5.0,,,89.0,,1
0.0,,,,,,,,,,0.0,2.0,,,0
1.0,,40.0,,4.0,,,,,,0.0,2.0,,5.0,0
1.0,142.0,,2.0,,,,,1.0,,1.0,2.0,,1.0,1
,62.0,,2.0,14.0,,8.0,,,7.0,0.0,2.0,,1.0,1
1.0,,214.0,,,,,1.0,0.0,1.0,1.0,,1.0,1.0,0
1.0,,51.0,1.0,7.0,4.0,5.0,0.0,0.0,,0.0,1.0,131.0,1.0,0
,,,,8.0,,,0.0,,,1.0,2.0,53.0,33.0,0
0.0,187.0,48.0,,1.0,,,1.0,,1.0,0.0,2.0,,1.0,0
0.0,228.0,,,,4.0,7.0,0.0,,1.0,,2.0,1.0,106.0,0
,287.0,,2.0,,4.0,128.0,1.0,0.0,1.0,0.0,,,,1
1.0,,52.0,1.0,8.0,,,,1.0,,1.0,2.0,,,1
,308.0,196.0,,8.0,,93.0,,1.0,15.0,0.0,2.0,,188.0,1
1.0,289.0,,2.0,11.0,8.0,,,,1.0,,,114.0,,1
,,109.0,2.0,4.0,4.0,93.0,,0.0,,,,32.0,,0
1.0,298.0,20.0,,,,1.0,,0.0,,,2.0,,,0
,,,2.0,,4.0,,,,,,1.0,,,0
1.0,,46.0,2.0,,,74.0,,,,,2.0,1.0,,0
,160.0,,2.0,,,,,1.0,,0.0,2.0,61.0,,0
,182.0,,,,,58.0,0.0,,,,,,,0
1.0,127.0,55.0,2.0,,,,,,3.0,,,64.0,1.0,1
,,64.0,,8.0,,,1.0,,,1.0,,,,1
1.0,,,,,5.0,,,,,,,,,0
1.0,62.0,,2.0,,,18.0,1.0,0.0,1.0,,2.0,1.0,,1
1.0,157.0,1.0,,,4.0,31.0,,,,0.0,2.0,70.0,1.0,1
,,,2.0,,,76.0,1.0,,,1.0,,1.0,201.0,1
,16.0,119.0,2.0,3.0,4.0,,,0.0,,0.0,2.0,18.0,,0
0.0,280.0,73.0,,,,,,,3.0,1.0,,155.0,178.0,1
,171.0,45.0,,,4.0,28.0,1.0,1.0,17.0,0.0,2.0,,,1
,33.0,,1.0,,4.0,26.0,,1.0,5.0,,,,,1
,259.0,40.0,,,4.0,,0.0,,2.0,,,115.0,,0
,,,,11.0,,7.0,0.0,,,0.0,2.0,34.0,48.0,0
,,,,,,1.0,,0.0,1.0,0.0,,65.0,1.0,1
,140.0,,2.0,,4.0,,,0.0,,0.0,,69.0,1.0,0
1.0,192.0,92.0,,,,71.0,,1.0,,0.0,,96.0,126.0,1
0.0,,,2.0,,8.0,,,,8.0,1.0,,45.0,,1
,173.0,,2.0,10.0,,39.0,1.0,,,,1.0,136.0,1.0,0
,,,1.0,,4.0,3.0,0.0,0.0,1.0,,1.0,24.0,1.0,0
,,105.0,2.0,,4.0,85.0,,0.0,,1.0,2.0,,206.0,1
,,52.0,1.0,,4.0,5.0,0.0,,1.0,0.0,,,,0
,55.0,,,,4.0,,0.0,,,,2.0,49.0,,1
,232.0,144.0,2.0,,,99.0,1.0,,,0.0,2.0,,211.0,1
,264.0,,2.0,,,,,,3.0,1.0,2.0,,16.0,1
,203.0,,,4.0,,,0.0,0.0,,,,,1.0,0
1.0,,83.0,,1.0,,,0.0,0.0,1.0,,2.0,63.0,,0
1.0,173.0,,,8.0,,31.0,,,,1.0,,98.0,1.0,0
1.0,,183.0,1.0,,,85.0,,,,0.0,,,,0
0.0,135.0,34.0,,,,58.0,,1.0,6.0,,,,,1
,,,2.0,,,4.0,0.0,,1.0,0.0,2.0,,1.0,0
,127.0,73.0,2.0,,4.0,,0.0,,1.0,,,,42.0,0
,,,,,5.0,,,0.0,1.0,0.0,2.0,1.0,77.0,0
,124.0,26.0,,,,5.0,0.0,0.0,1.0,1.0,2.0,,,0
1.0,120.0,48.0,2.0,,8.0,44.0,1.0,,13.0,1.0,,160.0,,1
,285.0,130.0,,,8.0,127.0,,1.0,13.0,,,1.0,,1
1.0,,73.0,2.0,8.0,4.0,,,1.0,2.0,0.0,,,23.0,0
,,,,,8.0,,,,1.0,0.0,2.0,107.0,,0
1.0,,,2.0,6.0,4.0,,,1.0,,,2.0,24.0,227.0,1
,122.0,180.0,2.0,6.0,,7.0,0.0,,1.0,,2.0,165.0,1.0,0
1.0,,195.0,2.0,,4.0,86.0,1.0,,6.0,,2.0,,1.0,1
,,,,8.0,4.0,,,,1.0,,,44.0,1.0,0
0.0,,173.0,2.0,14.0,8.0,,,,,,2.0,102.0,,1
,,90.0,,3.0,,,,,,,2.0,,,0
1.0,,102.0,,3.0,5.0,,0.0,,,1.0,,,1.0,0
1.0,,,,,8.0,,,,2.0,,,,2.0,0
,95.0,164.0,,6.0,,,1.0,0.0,1.0,,2.0,,1.0,0
1.0,,39.0,1.0,10.0,,1.0,,,1.0,0.0,,,1.0,0
1.0,,,2.0,,4.0,,0.0,0.0,,1.0,2.0,84.0,,0
1.0,,,,8.0,4.0,,,,,,,1.0,,0
1.0,44.0,,,8.0,4.0,,,,,,,,,1
,,28.0,2.0,11.0,4.0,,0.0,1.0,2.0,,2.0,,,0
1.0,,169.0,,,,73.0,1.0,,10.0,,,,134.0,1
,72.0,,2.0,,,,0.0,1.0,2.0,1.0,2.0,131.0,10.0,0
,,109.0,2.0,,,,,1.0,,,2.0,1.0,1.0,1
,64.0,131.0,1.0,3.0,,5.0,0.0,0.0,,,2.0,65.0,1.0,0
1.0,124.0,,2.0,9.0,,95.0,1.0,0.0,,1.0,,150.0,,1
0.0,,207.0,,3.0,5.0,115.0,1.0,1.0,14.0,0.0,2.0,1.0,,1
,,,,,,,1.0,,,1.0,2.0,,,1
,,198.0,2.0,5.0,,,,,16.0,,2.0,1.0,87.0,1
,,,,7.0,4.0,,0.0,,,,1.0,131.0,,0
0.0,275.0,16.0,2.0,13.0,,,1.0,1.0,12.0,1.0,2.0,,7.0,1
0.0,,,,,,3.0,0.0,0.0,,,2.0,,6.0,0
,307.0,,2.0,6.0,8.0,,,,1.0,0.0,,1.0,,0
,184.0,,,,,78.0,,,7.0,0.0,,,1.0,1
,96.0,51.0,2.0,,,,1.0,,2.0,,2.0,128.0,21.0,1
,77.0,66.0,2.0,,,3.0,,0.0,1.0,1.0,,,,0
,,,2.0,8.0,,,1.0,1.0,17.0,,,1.0,,1
0.0,273.0,,,,3.0,1.0,,,,,2.0,32.0,148.0,1
0.0,241.0,,1.0,,,108.0,,1.0,15.0,,2.0,,,1
,,33.0,,,,,1.0,,,,2.0,,,1
1.0,,49.0,,8.0,4.0,,1.0,1.0,,,,66.0,212.0,1
1.0,197.0,87.0,,2.0,,,,,1.0,1.0,,,1.0,0
0.0,,,2.0,6.0,,,1.0,1.0,,0.0,2.0,24.0,,1
1.0,300.0,2.0,,14.0,,,1.0,,,,2.0,,,1
1.0,242.0,,2.0,,,1.0,,,,0.0,1.0,102.0,1.0,0
0.0,,6.0,,11.0,,2.0,0.0,,,1.0,,,1.0,0
0.0,,52.0,1.0,8.0,,1.0,,0.0,,,2.0,,2.0,0
,,112.0,2.0,,,,,,1.0,,2.0,38.0,,0
1.0,83.0,29.0,,,8.0,,,0.0,,1.0,2.0,77.0,,0
0.0,315.0,,,,8.0,100.0,,,,,2.0,,,0
,,,2.0,7.0,,4.0,,1.0,2.0,,,,52.0,0
,,,,,,17.0,,1.0,,0.0,2.0,,223.0,1
1.0,332.0,,,,4.0,,,0.0,,,2.0,,1.0,1
1.0,,,,,5.0,,1.0,1.0,,,2.0,47.0,8.0,1
0.0,,,,,,7.0,,,1.0,,,,140.0,0
,65.0,,2.0,,,20.0,0.0,0.0,,0.0,2.0,,,0
1.0,91.0,187.0,,1.0,1.0,,0.0,0.0,1.0,,,,1.0,0
,6.0,,,,4.0,3.0,,,2.0,0.0,2.0,1.0,,0
0.0,160.0,85.0,,,8.0,,,1.0,10.0,1.0,,64.0,,1
,206.0,,,1.0,,,0.0,,1.0,0.0,2.0,,150.0,0
,176.0,46.0,2.0,13.0,8.0,,,,,,2.0,1.0,1.0,1
0.0,,102.0,,,,76.0,1.0,,5.0,0.0,2.0,1.0,,1
,189.0,,1.0,,,,1.0,,,,2.0,,,1
,,18.0,,14.0,,2.0,1.0,,,,,,40.0,1
1.0,318.0,,,,4.0,,,,22.0,,,1.0,,1
1.0,320.0,,2.0,2.0,5.0,,1.0,1.0,,,,,,1
0.0,,,2.0,9.0,,7.0,0.0,1.0,,1.0,,,,0
,,1.0,,8.0,4.0,,,0.0,1.0,,,,,1
1.0,85.0,,,2.0,8.0,,,1.0,7.0,,,,98.0,1
1.0,230.0,115.0,2.0,,,32.0,,,6.0,1.0,2.0,34.0,155.0,1
,8.0,2.0,,8.0,4.0,,0.0,0.0,,0.0,,1.0,,1
,60.0,169.0,,5.0,3.0,1.0,1.0,,12.0,1.0,,1.0,,1
1.0,193.0,88.0,,3.0,,110.0,,,,,2.0,,1.0,1
,,94.0,,,8.0,97.0,,1.0,,,2.0,,,1
,148.0,34.0,1.0,3.0,,,1.0,,11.0,1.0,,,27.0,0
1.0,,73.0,2.0,,8.0,,,1.0,12.0,0.0,2.0,,1.0,1
0.0,,52.0,,5.0,3.0,,,0.0,1.0,,2.0,53.0,1.0,0
1.0,73.0,,,11.0,4.0,58.0,1.0,,,1.0,2.0,32.0,,1
,,123.0,1.0,,,,0.0,,,0.0,2.0,53.0,3.0,0
,,,,,1.0,76.0,,,,0.0,,,,0
,109.0,10.0,2.0,3.0,,1.0,1.0,0.0,,,2.0,,,1
,,,,9.0,,3.0,,0.0,1.0,0.0,2.0,107.0,205.0,0
,,18.0,2.0,,4.0,,1.0,0.0,1.0,,,141.0,,1
1.0,,66.0,2.0,8.0,4.0,28.0,1.0,1.0,,,2.0,,186.0,1
