A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.0,304.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1.0,184.0,12.0,1.0,13.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,63.0,1.0,0
1.0,155.0,66.0,2.0,13.0,8.0,52.0,0.0,0.0,1.0,1.0,1.0,111.0,1.0,0
1.0,23.0,122.0,1.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,45.0,1.0,0
1.0,35.0,87.0,1.0,3.0,4.0,26.0,0.0,0.0,1.0,1.0,2.0,117.0,150.0,0
1.0,91.0,187.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,65.0,1.0,0
0.0,12.0,17.0,2.0,3.0,4.0,5.0,0.0,1.0,7.0,1.0,2.0,86.0,30.0,0
0.0,168.0,76.0,2.0,1.0,1.0,66.0,0.0,1.0,3.0,1.0,2.0,69.0,5.0,0
0.0,10.0,9.0,2.0,6.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,69.0,2.0,0
0.0,35.0,108.0,2.0,3.0,8.0,8.0,0.0,0.0,1.0,0.0,2.0,24.0,114.0,0
0.0,91.0,23.0,2.0,6.0,8.0,43.0,1.0,0.0,1.0,0.0,2.0,131.0,1.0,0
1.0,125.0,41.0,2.0,4.0,8.0,7.0,0.0,0.0,1.0,1.0,1.0,45.0,1.0,0
0.0,7.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,53.0,59.0,0
1.0,129.0,5.0,1.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,76.0,185.0,0
1.0,79.0,182.0,2.0,8.0,4.0,4.0,0.0,1.0,3.0,0.0,2.0,1.0,217.0,0
1.0,11.0,5.0,2.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,43.0,1.0,0
1.0,39.0,20.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,114.0,137.0,0
0.0,4.0,130.0,2.0,11.0,4.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,69.0,0
1.0,164.0,26.0,1.0,6.0,4.0,73.0,0.0,0.0,1.0,1.0,2.0,107.0,1.0,0
0.0,322.0,92.0,1.0,1.0,1.0,85.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0
1.0,306.0,46.0,2.0,2.0,4.0,74.0,0.0,0.0,1.0,1.0,2.0,1.0,101.0,0
1.0,115.0,55.0,2.0,2.0,4.0,20.0,0.0,0.0,1.0,1.0,2.0,24.0,1.0,0
0.0,51.0,136.0,2.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,102.0,0
1.0,75.0,7.0,2.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1.0,184.0,10.0,2.0,3.0,5.0,76.0,0.0,0.0,1.0,1.0,1.0,136.0,1.0,0
1.0,43.0,10.0,2.0,11.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,69.0,1.0,0
1.0,145.0,56.0,1.0,14.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,40.0,2.0,0
1.0,206.0,67.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,150.0,0
0.0,25.0,151.0,2.0,9.0,4.0,26.0,0.0,1.0,2.0,0.0,2.0,38.0,2.0,0
1.0,246.0,40.0,1.0,9.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,75.0,0
0.0,24.0,151.0,1.0,11.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,111.0,1.0,0
1.0,54.0,10.0,1.0,8.0,8.0,7.0,0.0,0.0,1.0,0.0,2.0,98.0,78.0,0
0.0,93.0,95.0,2.0,9.0,4.0,26.0,0.0,0.0,1.0,1.0,2.0,117.0,7.0,0
1.0,13.0,4.0,1.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,45.0,132.0,0
1.0,211.0,92.0,2.0,11.0,4.0,73.0,0.0,0.0,1.0,0.0,2.0,144.0,36.0,0
1.0,49.0,29.0,1.0,8.0,4.0,47.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0
0.0,84.0,25.0,2.0,9.0,4.0,7.0,0.0,1.0,2.0,1.0,2.0,86.0,5.0,0
1.0,350.0,109.0,2.0,8.0,4.0,15.0,1.0,0.0,1.0,0.0,2.0,1.0,99.0,0
1.0,154.0,69.0,1.0,7.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,24.0,1.0,0
1.0,292.0,62.0,2.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,2.0,69.0,4.0,0
1.0,203.0,26.0,2.0,4.0,4.0,37.0,0.0,0.0,1.0,1.0,2.0,83.0,1.0,0
0.0,133.0,33.0,2.0,11.0,4.0,26.0,1.0,1.0,3.0,1.0,2.0,56.0,115.0,0
1.0,204.0,64.0,2.0,9.0,4.0,4.0,0.0,1.0,3.0,0.0,2.0,77.0,2.0,0
1.0,91.0,180.0,2.0,9.0,4.0,24.0,1.0,0.0,1.0,1.0,2.0,92.0,1.0,0
0.0,212.0,11.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,2.0,69.0,19.0,0
1.0,32.0,14.0,1.0,8.0,4.0,5.0,0.0,1.0,2.0,0.0,2.0,69.0,2.0,0
1.0,10.0,89.0,2.0,3.0,8.0,11.0,0.0,0.0,1.0,1.0,2.0,38.0,1.0,0
1.0,21.0,8.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,98.0,135.0,0
0.0,345.0,115.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1.0,242.0,46.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,102.0,1.0,0
1.0,244.0,29.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,42.0,2.0,0
1.0,10.0,70.0,2.0,6.0,4.0,18.0,0.0,1.0,2.0,0.0,2.0,24.0,22.0,0
0.0,11.0,40.0,2.0,11.0,4.0,7.0,0.0,1.0,2.0,0.0,2.0,34.0,48.0,0
1.0,235.0,49.0,2.0,8.0,4.0,37.0,0.0,0.0,1.0,0.0,2.0,1.0,96.0,0
1.0,135.0,193.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,93.0,0
1.0,258.0,89.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,34.0,50.0,0
1.0,244.0,17.0,1.0,7.0,4.0,14.0,0.0,0.0,1.0,1.0,2.0,42.0,1.0,0
1.0,76.0,26.0,2.0,7.0,4.0,14.0,1.0,0.0,1.0,1.0,1.0,107.0,1.0,0
1.0,210.0,26.0,1.0,2.0,4.0,16.0,0.0,0.0,1.0,0.0,2.0,86.0,4.0,0
1.0,77.0,66.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,32.0,209.0,0
1.0,82.0,70.0,2.0,1.0,1.0,81.0,0.0,0.0,1.0,0.0,2.0,53.0,25.0,0
1.0,64.0,131.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,65.0,1.0,0
1.0,298.0,20.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,48.0,1.0,0
0.0,15.0,144.0,2.0,6.0,4.0,43.0,0.0,1.0,11.0,1.0,2.0,1.0,11.0,0
0.0,163.0,167.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,65.0,215.0,0
0.0,21.0,155.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,36.0,0
1.0,185.0,59.0,2.0,8.0,4.0,37.0,0.0,0.0,1.0,0.0,3.0,38.0,1.0,0
1.0,190.0,70.0,2.0,3.0,5.0,58.0,0.0,0.0,1.0,1.0,2.0,84.0,77.0,0
0.0,285.0,42.0,2.0,3.0,7.0,9.0,0.0,0.0,1.0,0.0,2.0,1.0,57.0,0
1.0,37.0,126.0,2.0,7.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,32.0,2.0,0
0.0,95.0,164.0,1.0,6.0,4.0,81.0,1.0,0.0,1.0,0.0,2.0,38.0,1.0,0
1.0,244.0,61.0,1.0,14.0,8.0,115.0,1.0,0.0,1.0,1.0,2.0,61.0,1.0,0
1.0,83.0,53.0,2.0,8.0,4.0,15.0,0.0,0.0,1.0,1.0,2.0,44.0,2.0,0
1.0,186.0,70.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,63.0,1.0,0
0.0,243.0,82.0,2.0,3.0,5.0,14.0,0.0,0.0,1.0,0.0,1.0,170.0,1.0,0
1.0,29.0,112.0,2.0,2.0,4.0,15.0,0.0,0.0,1.0,0.0,2.0,38.0,1.0,0
1.0,337.0,123.0,2.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,13.0,0
1.0,136.0,38.0,2.0,4.0,4.0,14.0,1.0,0.0,1.0,0.0,1.0,98.0,1.0,0
1.0,242.0,79.0,2.0,7.0,4.0,73.0,0.0,0.0,1.0,1.0,1.0,131.0,1.0,0
1.0,26.0,39.0,1.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,32.0,1.0,0
1.0,49.0,14.0,2.0,8.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,35.0,0
1.0,57.0,26.0,1.0,12.0,7.0,20.0,0.0,0.0,1.0,1.0,2.0,43.0,3.0,0
0.0,50.0,145.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,69.0,150.0,0
0.0,83.0,169.0,1.0,4.0,8.0,65.0,0.0,0.0,1.0,1.0,2.0,3.0,17.0,0
1.0,158.0,57.0,2.0,8.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,102.0,1.0,0
1.0,66.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,32.0,1.0,0
0.0,67.0,40.0,1.0,1.0,1.0,71.0,0.0,0.0,1.0,0.0,2.0,98.0,1.0,0
1.0,234.0,51.0,1.0,7.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,131.0,1.0,0
0.0,182.0,66.0,1.0,8.0,4.0,58.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0
1.0,38.0,146.0,2.0,6.0,4.0,21.0,0.0,0.0,1.0,0.0,2.0,24.0,101.0,0
1.0,82.0,77.0,1.0,4.0,4.0,11.0,0.0,1.0,2.0,1.0,2.0,98.0,45.0,0
0.0,19.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,25.0,1.0,0
1.0,72.0,26.0,2.0,3.0,4.0,39.0,0.0,1.0,2.0,1.0,2.0,131.0,10.0,0
1.0,196.0,66.0,2.0,13.0,5.0,14.0,0.0,0.0,1.0,0.0,2.0,112.0,1.0,0
0.0,70.0,136.0,2.0,11.0,4.0,43.0,1.0,1.0,11.0,0.0,2.0,24.0,149.0,0
0.0,29.0,151.0,2.0,2.0,4.0,11.0,0.0,0.0,1.0,0.0,2.0,24.0,34.0,0
0.0,83.0,20.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,38.0,46.0,0
1.0,81.0,20.0,2.0,8.0,8.0,3.0,1.0,0.0,1.0,0.0,2.0,63.0,1.0,0
1.0,53.0,90.0,1.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,45.0,50.0,0
1.0,103.0,60.0,1.0,6.0,4.0,76.0,1.0,0.0,1.0,0.0,2.0,67.0,1.0,0
1.0,83.0,29.0,2.0,3.0,8.0,3.0,0.0,0.0,1.0,1.0,2.0,77.0,6.0,0
1.0,27.0,159.0,1.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,38.0,105.0,0
1.0,86.0,30.0,2.0,7.0,4.0,3.0,0.0,1.0,5.0,0.0,2.0,90.0,179.0,0
1.0,89.0,55.0,2.0,10.0,2.0,5.0,0.0,1.0,3.0,0.0,2.0,107.0,166.0,0
0.0,197.0,40.0,1.0,3.0,8.0,14.0,0.0,0.0,1.0,1.0,2.0,53.0,1.0,0
1.0,24.0,65.0,2.0,8.0,7.0,25.0,0.0,1.0,3.0,1.0,2.0,53.0,123.0,0
1.0,139.0,185.0,2.0,2.0,8.0,14.0,0.0,0.0,1.0,0.0,2.0,81.0,1.0,0
1.0,348.0,204.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,102.0,0
1.0,294.0,204.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,29.0,1.0,0
1.0,58.0,148.0,2.0,8.0,4.0,7.0,1.0,0.0,1.0,0.0,2.0,45.0,1.0,0
1.0,85.0,20.0,1.0,13.0,8.0,4.0,0.0,0.0,1.0,0.0,2.0,86.0,2.0,0
0.0,200.0,85.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,77.0,0
0.0,227.0,46.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,23.0,1.0,0
0.0,172.0,46.0,2.0,8.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,122.0,58.0,0
1.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,13.0,2.0,0
0.0,92.0,189.0,2.0,11.0,8.0,37.0,0.0,0.0,1.0,0.0,2.0,98.0,2.0,0
1.0,84.0,175.0,2.0,8.0,4.0,49.0,0.0,0.0,1.0,0.0,1.0,24.0,1.0,0
0.0,21.0,18.0,2.0,8.0,4.0,43.0,0.0,1.0,2.0,1.0,2.0,24.0,6.0,0
1.0,197.0,87.0,2.0,2.0,5.0,119.0,1.0,0.0,1.0,1.0,2.0,65.0,1.0,0
1.0,30.0,102.0,2.0,11.0,4.0,10.0,1.0,1.0,3.0,0.0,2.0,1.0,31.0,0
1.0,231.0,66.0,1.0,3.0,8.0,115.0,0.0,0.0,1.0,1.0,1.0,69.0,1.0,0
1.0,149.0,36.0,1.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,58.0,73.0,0
0.0,124.0,46.0,2.0,7.0,4.0,47.0,1.0,0.0,1.0,0.0,1.0,118.0,1.0,0
1.0,201.0,77.0,2.0,14.0,8.0,74.0,1.0,0.0,1.0,1.0,2.0,163.0,1.0,0
0.0,123.0,73.0,2.0,7.0,4.0,64.0,0.0,1.0,2.0,1.0,2.0,98.0,11.0,0
0.0,142.0,52.0,1.0,4.0,4.0,31.0,0.0,0.0,1.0,1.0,2.0,98.0,1.0,0
1.0,237.0,17.0,2.0,7.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,99.0,1.0,0
0.0,271.0,33.0,2.0,11.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,93.0,1.0,0
1.0,138.0,82.0,2.0,9.0,4.0,73.0,1.0,1.0,4.0,1.0,2.0,108.0,1.0,0
0.0,297.0,29.0,2.0,6.0,4.0,14.0,0.0,0.0,1.0,1.0,2.0,86.0,56.0,0
1.0,124.0,26.0,2.0,11.0,8.0,5.0,0.0,0.0,1.0,1.0,2.0,77.0,88.0,0
1.0,34.0,52.0,1.0,8.0,4.0,54.0,0.0,0.0,1.0,1.0,2.0,36.0,7.0,0
0.0,90.0,52.0,1.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,43.0,1.0,0
0.0,134.0,83.0,2.0,3.0,5.0,14.0,1.0,0.0,1.0,1.0,2.0,59.0,1.0,0
1.0,42.0,40.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,45.0,5.0,0
1.0,103.0,11.0,1.0,8.0,4.0,37.0,0.0,0.0,1.0,1.0,2.0,53.0,1.0,0
1.0,117.0,61.0,2.0,3.0,5.0,14.0,0.0,0.0,1.0,1.0,2.0,162.0,206.0,0
1.0,14.0,73.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,53.0,32.0,0
1.0,199.0,66.0,2.0,3.0,4.0,26.0,0.0,0.0,1.0,1.0,2.0,73.0,1.0,0
0.0,109.0,55.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,97.0,2.0,0
1.0,64.0,27.0,2.0,9.0,4.0,8.0,0.0,1.0,2.0,0.0,2.0,136.0,91.0,0
1.0,209.0,86.0,2.0,9.0,4.0,29.0,1.0,0.0,1.0,1.0,2.0,69.0,1.0,0
1.0,185.0,40.0,2.0,9.0,4.0,29.0,0.0,0.0,1.0,0.0,2.0,38.0,1.0,0
1.0,49.0,40.0,1.0,8.0,8.0,34.0,1.0,1.0,4.0,1.0,2.0,45.0,79.0,0
0.0,72.0,27.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,47.0,1.0,0
0.0,63.0,172.0,2.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,107.0,6.0,0
1.0,126.0,33.0,1.0,2.0,8.0,65.0,0.0,0.0,1.0,0.0,2.0,61.0,117.0,0
1.0,290.0,214.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0
0.0,82.0,46.0,2.0,9.0,4.0,24.0,0.0,0.0,1.0,1.0,2.0,53.0,1.0,0
1.0,9.0,29.0,2.0,7.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,69.0,1.0,0
1.0,228.0,52.0,2.0,4.0,4.0,14.0,0.0,0.0,1.0,1.0,2.0,102.0,3.0,0
1.0,143.0,26.0,1.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,86.0,1.0,0
1.0,258.0,73.0,2.0,3.0,5.0,26.0,1.0,0.0,1.0,0.0,2.0,1.0,77.0,0
0.0,99.0,57.0,2.0,8.0,8.0,63.0,1.0,0.0,1.0,1.0,2.0,117.0,2.0,0
1.0,91.0,40.0,2.0,8.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,35.0,1.0,0
1.0,188.0,95.0,2.0,6.0,4.0,26.0,1.0,0.0,1.0,1.0,2.0,86.0,1.0,0
1.0,188.0,109.0,1.0,8.0,4.0,37.0,0.0,0.0,1.0,1.0,2.0,18.0,1.0,0
1.0,47.0,1.0,2.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,65.0,1.0,0
0.0,241.0,133.0,1.0,4.0,4.0,5.0,0.0,1.0,3.0,0.0,2.0,65.0,19.0,0
0.0,5.0,72.0,2.0,11.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,38.0,1.0,0
1.0,134.0,84.0,2.0,6.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,32.0,1.0,0
1.0,199.0,81.0,2.0,8.0,8.0,109.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
0.0,134.0,50.0,2.0,11.0,4.0,56.0,1.0,0.0,1.0,1.0,2.0,141.0,1.0,0
0.0,163.0,46.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,69.0,51.0,0
0.0,323.0,12.0,2.0,3.0,5.0,26.0,1.0,0.0,1.0,1.0,2.0,88.0,187.0,0
1.0,105.0,184.0,2.0,13.0,4.0,14.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0
0.0,166.0,73.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,53.0,21.0,0
1.0,176.0,63.0,2.0,2.0,8.0,95.0,0.0,0.0,1.0,1.0,2.0,101.0,1.0,0
1.0,109.0,29.0,2.0,13.0,4.0,29.0,0.0,0.0,1.0,0.0,2.0,32.0,1.0,0
1.0,73.0,169.0,2.0,3.0,4.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
0.0,112.0,69.0,1.0,8.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,24.0,1.0,0
0.0,39.0,22.0,2.0,9.0,4.0,41.0,0.0,0.0,1.0,0.0,2.0,77.0,6.0,0
0.0,214.0,98.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,53.0,1.0,0
0.0,3.0,13.0,2.0,8.0,4.0,26.0,0.0,0.0,1.0,0.0,2.0,38.0,19.0,0
1.0,283.0,91.0,2.0,14.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,156.0,1.0,0
0.0,250.0,34.0,2.0,6.0,4.0,18.0,0.0,0.0,1.0,0.0,2.0,86.0,84.0,0
1.0,142.0,99.0,2.0,7.0,4.0,47.0,0.0,1.0,2.0,1.0,2.0,146.0,43.0,0
0.0,73.0,117.0,2.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,77.0,150.0,0
1.0,277.0,113.0,2.0,9.0,4.0,93.0,0.0,0.0,1.0,0.0,2.0,147.0,66.0,0
1.0,38.0,11.0,2.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,98.0,103.0,0
1.0,207.0,15.0,1.0,9.0,4.0,8.0,0.0,0.0,1.0,1.0,2.0,104.0,3.0,0
1.0,103.0,78.0,2.0,8.0,8.0,53.0,0.0,1.0,2.0,1.0,2.0,135.0,22.0,0
1.0,266.0,164.0,1.0,2.0,4.0,37.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1.0,163.0,17.0,2.0,8.0,5.0,23.0,1.0,0.0,1.0,1.0,1.0,107.0,1.0,0
1.0,50.0,104.0,1.0,5.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,45.0,74.0,0
0.0,163.0,82.0,2.0,2.0,4.0,65.0,1.0,0.0,1.0,1.0,2.0,102.0,1.0,0
1.0,195.0,35.0,2.0,7.0,4.0,29.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0
1.0,71.0,46.0,1.0,6.0,4.0,15.0,0.0,0.0,1.0,1.0,2.0,38.0,42.0,0
1.0,123.0,78.0,1.0,11.0,8.0,87.0,0.0,1.0,3.0,1.0,2.0,119.0,2.0,0
0.0,119.0,40.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,27.0,94.0,0
0.0,152.0,43.0,2.0,9.0,8.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,29.0,0
1.0,167.0,2.0,1.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1.0,136.0,46.0,1.0,8.0,4.0,37.0,1.0,0.0,1.0,1.0,2.0,1.0,81.0,0
1.0,9.0,1.0,1.0,6.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,18.0,1.0,0
1.0,167.0,66.0,2.0,6.0,4.0,104.0,1.0,0.0,1.0,1.0,2.0,157.0,1.0,0
1.0,86.0,139.0,2.0,6.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
1.0,192.0,42.0,2.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,2.0,141.0,210.0,0
1.0,194.0,1.0,2.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,65.0,1.0,0
1.0,24.0,156.0,2.0,8.0,8.0,28.0,0.0,0.0,1.0,0.0,2.0,107.0,14.0,0
1.0,67.0,16.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,98.0,38.0,0
0.0,225.0,102.0,2.0,13.0,4.0,122.0,1.0,0.0,1.0,1.0,2.0,169.0,1.0,0
0.0,269.0,96.0,2.0,4.0,8.0,26.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0
1.0,90.0,186.0,1.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,38.0,113.0,0
0.0,150.0,109.0,2.0,4.0,4.0,93.0,0.0,0.0,1.0,1.0,1.0,32.0,1.0,0
1.0,224.0,24.0,2.0,8.0,4.0,10.0,0.0,1.0,3.0,0.0,2.0,80.0,115.0,0
1.0,163.0,2.0,1.0,2.0,4.0,78.0,0.0,0.0,1.0,1.0,2.0,146.0,1.0,0
1.0,65.0,168.0,2.0,4.0,4.0,39.0,0.0,0.0,1.0,1.0,2.0,32.0,161.0,0
0.0,216.0,66.0,2.0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,2.0,92.0,86.0,0
1.0,160.0,71.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,61.0,64.0,0
1.0,29.0,157.0,2.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,24.0,1.0,0
1.0,262.0,61.0,2.0,3.0,5.0,20.0,1.0,0.0,1.0,0.0,2.0,159.0,1.0,0
1.0,259.0,40.0,2.0,7.0,4.0,123.0,0.0,1.0,2.0,1.0,2.0,115.0,54.0,0
1.0,114.0,194.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,62.0,1.0,0
1.0,42.0,123.0,2.0,8.0,4.0,14.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1.0,109.0,180.0,1.0,4.0,8.0,31.0,0.0,0.0,1.0,1.0,2.0,1.0,18.0,0
1.0,344.0,139.0,2.0,1.0,1.0,76.0,0.0,1.0,2.0,0.0,2.0,20.0,7.0,0
1.0,13.0,79.0,2.0,3.0,4.0,9.0,0.0,0.0,1.0,1.0,2.0,45.0,3.0,0
0.0,75.0,40.0,2.0,11.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,38.0,140.0,0
