A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
,,,,13.0,,,,0.0,1.0,,,,,0
1.0,,,,,,,,,,,,,,1
,,,,,,,,,,1.0,,,,0
,,,,,,,,,,,,,,0
,,,2.0,,,,,,,,,,,0
,,87.0,,,,,1.0,,,0.0,,,,1
,262.0,61.0,,,,,,,,,,,,0
,221.0,,,,,,,,,0.0,,,76.0,1
,275.0,,,,,,1.0,,,,,,,1
,,,,,4.0,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,56.0,,,,,,,0.0,,,,,,1
,,,,,,,1.0,,,,,,,0
,,,,,,,,,,,,,,0
,189.0,,,,,,,,,,,,,1
,,,,,,,1.0,1.0,,,,,,1
,,119.0,,13.0,,,,,,0.0,,,,1
,,,,,,,,,,,,,,1
,,,2.0,,,,,,10.0,,,,,1
,,,,,7.0,,,,3.0,1.0,,53.0,,0
,214.0,,,,,,,,,,,,,1
1.0,,,,,,,,,,,2.0,,1.0,0
,,92.0,,,,,,1.0,,,2.0,37.0,,1
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,1
,,,,,,104.0,,,,1.0,,,,1
1.0,,,,,,,,,,,,,,0
,,,,,,3.0,,,,,,,,1
,,,,,,,,,,,,,,1
,,115.0,,,,,,,1.0,,,,,1
,163.0,,,,,,,,,,,,,0
,,,,11.0,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,77.0,,,8.0,,,,,,,163.0,,0
,,,,,,,,0.0,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,52.0,,,,,,,,1
,,,,,,37.0,,,,,,,,0
,,,,,8.0,,,,,,,,,0
,43.0,,,,,,,,,0.0,,,,1
,,,,,,,,,,1.0,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,1.0,,,,,,0
,140.0,,,,,,,,3.0,,,,,0
,,,,6.0,,,,,,,,,,0
1.0,,,,,,,,,,,,,,0
,,,,,,,0.0,,,,2.0,95.0,,0
,,,,,,,,1.0,,,,,,1
,,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,1
,,,,,,4.0,,,,,,,,0
,,,,,,,,,,,,,3.0,0
,,,1.0,11.0,8.0,,,,,,,,,1
,,,,3.0,,67.0,,0.0,,,2.0,,,0
,,,,,,,,,,,,,,1
0.0,,,,,4.0,,,,,,,,,1
,,,,3.0,8.0,,,,,1.0,,,,0
,,,,,,,0.0,,,,,,,1
,,,,,,,,,,,,65.0,,1
,,,,1.0,,,,,,,,,,0
,,,,,,,,0.0,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,26.0,,,,,,,,0
,,,,,,,,,,,,91.0,,0
,,,,,,,,,,1.0,,,,0
,,,,,,,1.0,0.0,,,1.0,,,1
,,,,,,,,,,,,,,0
,,,2.0,,,,,,,1.0,2.0,,,0
1.0,,,,,,,,,,,,,,0
,,,,,,14.0,,,,,,,,0
,,,,,,,,,,,,,,0
,,,1.0,,,,,,1.0,,,,,0
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,10.0,,,,0.0,,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,73.0,,,,,,,,1
,,164.0,,10.0,9.0,,1.0,,,,,,,1
,,,,,,6.0,1.0,,,,,,,0
,,,,,,43.0,,,,,,,,1
,,,,,,,1.0,,,1.0,,,,1
1.0,,,2.0,,,,,,,,,,,0
,91.0,,2.0,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,0
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,1.0,,,0
,,,,,,,1.0,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,0.0,,,,,,1
,,1.0,,,,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,7.0,,,1.0,,,,,0
,,,,,,,1.0,0.0,,,,,,0
,,132.0,,,,,,,,,,,,1
,,,,3.0,,,,,1.0,,,,,0
,,,,,,,,,,,,36.0,,0
,,,,4.0,,,0.0,0.0,,,2.0,,,0
,,,,,,,,0.0,1.0,,,,,0
,,,,,,,,,1.0,,,,,0
,,6.0,,,,,,,1.0,,,,,1
1.0,,,,6.0,,,,,,,2.0,,2.0,0
1.0,,70.0,2.0,,,,,,,,2.0,,,1
,,,,,,1.0,,,,,,,2.0,0
,,73.0,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,2.0,,,1
,,,,,,,,0.0,,,,,,0
,,,,,,,,,,,,17.0,,1
,,,,,,,,,1.0,,,,,0
,,,,,,85.0,,,,,,,,1
,157.0,,,,,,,,,0.0,,,,1
,,,,,,,,,,,2.0,,,1
,,,,,,,,,1.0,,,,,0
,,,,13.0,,,,,,,,,,1
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,1
,,43.0,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,1.0,1.0,,,,0
,,,,,,35.0,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,46.0,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,215.0,,,,132.0,,,,,,1.0,,1
,117.0,,,,8.0,,,,,,,1.0,,1
,,,,,,,,,,,,,,1
,,,,6.0,,,,,,,,,,1
,,,,,,,,0.0,,,2.0,,,1
1.0,,,2.0,,,,,,,,,,1.0,1
,,,,,,,,,,,,,,0
,68.0,,,,,,,,,,,,,1
,,,2.0,,,,,,8.0,,2.0,,,1
,142.0,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,,,,1
1.0,,,,,4.0,52.0,,,,1.0,,,,0
,,,,,,,,,,,,,50.0,1
,,,,,,,1.0,,,,,,,1
,,,2.0,,,,,,,,2.0,,13.0,0
,,,,,,,,,,,,,,1
,,,,,,10.0,,,,,,,,1
,,185.0,,,,,,,,,,,,1
,,,,,,,,1.0,2.0,1.0,,,,1
,,164.0,,,,,1.0,1.0,,,,,,1
,35.0,,,,,,,,1.0,,,,,0
,,,,14.0,,,,,,,,,,1
,227.0,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,12.0,,,,,0
,,26.0,,,,,,,1.0,,2.0,86.0,,0
,,,,,,,,0.0,1.0,1.0,,53.0,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,92.0,,1
,,,,,,,0.0,,,,,,,0
,,,,,,4.0,,,,0.0,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,0.0,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,295.0,,,,,,1.0,,,1.0,,1.0,,1
,,,,,,,0.0,1.0,,,,,,0
1.0,,,,,,,0.0,,,,,,,0
,,,,,,,,,,,,,,0
1.0,,150.0,,,,,,0.0,,,,1.0,,1
,,,,,,,,,,,,,,1
,,,2.0,9.0,,,,,,,,,,0
,,,,,,,,,,,,1.0,,1
,,,,,,,0.0,,,,,,,0
,,,,,,,,,,,,32.0,,1
,,,,,,15.0,,,,,,,,0
,,,,,,,,,,,,,,1
,,18.0,,,,,,0.0,,,,,,0
,,,,,,,,,,,,,1.0,1
,,,,,,,,1.0,,,2.0,,,1
,,55.0,2.0,,,,,,,,,,,0
,58.0,,,,,,1.0,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,1.0,,,,,102.0,,1
,,,,,,,1.0,,,,,,,1
,,72.0,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,1.0,,,0.0,,,,1
,,,,,,59.0,,,,,,,1.0,1
1.0,,,,,,,,,,,,,,0
,87.0,,,,4.0,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,0.0,,,,0
,,,,,,,,,,,,,,0
,,,2.0,,,,,,,,,,,1
,293.0,,,,,,,1.0,,,,,,1
,,,,,,,,,1.0,0.0,,,,0
,,,,,,,,,,,,,225.0,1
,,,,14.0,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,10.0,,,,,,,2.0,,,1
,,,,,,,0.0,,,,,,,0
,,,,,,,0.0,,,,,,,0
0.0,,,,,,,,,,,,,,0
,,29.0,,,4.0,,,,,,,,,0
,,,,,,,,,,,,84.0,1.0,0
0.0,,,,,,,,,,,1.0,,,1
,,36.0,,,4.0,,,,,,,,,0
,222.0,,,,,,,,,,,53.0,1.0,0
,,,,,,,,,,,,,,0
,72.0,,,,,,1.0,1.0,,,,,,1
,,,,,,,,,,,,38.0,,1
,163.0,,,1.0,,,,,,,2.0,,,0
,118.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,1.0,,,,,0
,,,,,,,1.0,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,34.0,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,32.0,,1
,,,,,,110.0,,,,1.0,,,,1
,,,,,,1.0,,,,,,,,0
,,,2.0,,,,,,,,,,,1
,,,2.0,,8.0,,1.0,,,,,,,1
,25.0,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,10.0,,,,,,,,0
,,,,1.0,,,0.0,,,,2.0,,4.0,0
,,,,,,,1.0,,,,,,,0
0.0,,,,9.0,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,2.0,,,,,1
1.0,,,,,,,,,,,2.0,161.0,,0
,,,,,,,0.0,,1.0,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,2.0,1.0,,,,,,94.0,1
,,,,,,,,,,,2.0,,1.0,0
,,,,,,,,,,,,,141.0,1
,,,,,,,,,9.0,,,103.0,,1
,,,,,,,,,,,,,,0
,77.0,66.0,,,,,,,,,,,,1
,317.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,22.0,,,,,,,,,,,3.0,0
,,,,,,,,,,,,,,1
,,,,,8.0,,,,,,,,,0
,,36.0,,,,,,,,,,,,0
,,,,,,,0.0,0.0,,,2.0,147.0,,0
,,12.0,,,,,,,,,,,,0
,,,,,,,,0.0,,1.0,,,,0
,,,,,,,,,,,,38.0,2.0,0
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,2.0,,,,,,,,,,1.0,0
,,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,107.0,,0
,115.0,,,14.0,,,,,,0.0,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,53.0,,0
,,,,,,,,,1.0,,2.0,1.0,,0
,,,,,4.0,,,,,,,,,0
,,,,,,,,,,,,,,0
,,35.0,,,,,,,,,,,,0
,,,,,,,,1.0,,,,,,0
,,,,,,,,,,,,,,1
1.0,,,,,,,,,1.0,,,,,0
,155.0,,,,,,,,,,,,,0
0.0,,,,,,,,,,,2.0,,,0
,128.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,2.0,,,,,1.0,,,,,,1
,,,2.0,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,143.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,6.0,,,,,,,,,113.0,0
,,,,,,,,,,,,,,1
,,,,,,,0.0,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,92.0,1.0,,,,,,,1
,270.0,,,,,,,0.0,1.0,,,,,0
,,,,,,,,,,,2.0,38.0,,1
,,,,,,,,,,,,,,0
,,,,,8.0,,1.0,,,,,,,1
,,,,,4.0,,,,1.0,,,,,1
,,13.0,,,,,,,,,,,1.0,1
,,,,,,,,,,,,,1.0,0
,,,,,4.0,,,,,,,,,0
,,46.0,,,,,,,,,,,,0
,,,,8.0,,,,,,,,,,1
,,,,,,,1.0,,,,,,,1
,,,,9.0,,,,,,,,131.0,,1
,,,,,,25.0,1.0,,,,,,,1
,,,,,,,1.0,,,,,,,0
,,,2.0,4.0,,,,0.0,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,1
,,,,,,,,,,0.0,2.0,,,0
1.0,,47.0,,,,,,,,,,,,1
,,,2.0,8.0,,,,,,1.0,,,,1
,,102.0,,,,,,,,,,,,1
0.0,,,,,,,,,,,,,,0
,,,,,4.0,,,,,,,,,0
,,8.0,2.0,,,,,0.0,,,,,,1
,163.0,,,,,,,,,,,,,0
,,,,,,,,,,,,,22.0,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,2.0,,,0
,,,,,4.0,,,,,,,,,1
,62.0,,,,8.0,,,,,,,,,1
1.0,,,,,,,,,,1.0,,,,0
,,,,,,,,,9.0,,,,,1
,,,,,,,,,,,,,,1
,,,,,,14.0,1.0,,,,,,,1
,,,,,,,,,,1.0,2.0,,,0
,228.0,,,,,,0.0,,,,2.0,,106.0,0
,,,,10.0,2.0,,,,1.0,,2.0,,,0
,,,,,,,0.0,,,,,,1.0,0
,,,,12.0,,,,,,,,,,0
,,,,,5.0,,,,,,,1.0,,1
,,,2.0,,1.0,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,16.0,,,,,2.0,,,1
,,,2.0,,,,,,,,,,,1
1.0,,,,9.0,,101.0,,,,,,,,0
,,,,,,,,,,,2.0,,188.0,1
,294.0,,,,,,,,,,,,1.0,0
,,26.0,,,,,,,,0.0,,,,0
,,,,,,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,,,4.0,,0.0,,,0.0,,,,0
,,,,,,,,,,,,,,0
1.0,,56.0,,,8.0,2.0,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,14.0,,,1.0,,1.0,,,0
,,,,3.0,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,4.0,,,1.0,,0.0,,,,1
,,,,,5.0,,,,,,,,,1
,,,,,4.0,,,,,,,,,0
,,,,,,,,0.0,,,,,,1
1.0,,,,,,,,,,0.0,,,,0
,,,,,,,,,,,,,,0
