A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
,61.0,173.0,2.0,8.0,,7.0,0.0,0.0,1.0,1.0,2.0,63.0,1.0,0
0.0,168.0,76.0,,1.0,1.0,66.0,0.0,1.0,3.0,1.0,2.0,69.0,5.0,0
1.0,,66.0,2.0,13.0,5.0,14.0,0.0,0.0,1.0,0.0,2.0,112.0,1.0,0
0.0,7.0,12.0,2.0,1.0,1.0,1.0,0.0,,2.0,0.0,2.0,53.0,,0
1.0,83.0,16.0,1.0,,4.0,61.0,1.0,1.0,7.0,,2.0,72.0,,0
,92.0,180.0,2.0,6.0,4.0,37.0,,1.0,13.0,1.0,2.0,38.0,,1
1.0,242.0,79.0,2.0,7.0,4.0,73.0,,0.0,1.0,1.0,1.0,131.0,1.0,0
1.0,251.0,32.0,2.0,14.0,4.0,58.0,1.0,,1.0,,2.0,153.0,125.0,1
1.0,50.0,104.0,,5.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,45.0,74.0,0
1.0,142.0,95.0,,9.0,4.0,,1.0,1.0,3.0,1.0,2.0,109.0,1.0,1
0.0,,52.0,1.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,,43.0,1.0,0
0.0,,,2.0,8.0,4.0,,1.0,1.0,2.0,0.0,2.0,,20.0,1
1.0,235.0,92.0,2.0,8.0,5.0,99.0,1.0,1.0,17.0,,2.0,,160.0,1
1.0,,14.0,1.0,8.0,,,0.0,1.0,2.0,0.0,2.0,69.0,2.0,0
1.0,63.0,18.0,,14.0,4.0,,1.0,1.0,2.0,1.0,2.0,167.0,40.0,1
0.0,327.0,151.0,2.0,11.0,4.0,76.0,1.0,1.0,15.0,0.0,2.0,1.0,176.0,1
1.0,336.0,183.0,1.0,8.0,,85.0,1.0,0.0,1.0,0.0,2.0,36.0,1.0,0
1.0,97.0,73.0,2.0,8.0,,,0.0,1.0,2.0,0.0,2.0,,,0
1.0,67.0,139.0,2.0,6.0,,,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
,288.0,92.0,2.0,7.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,,,1
0.0,47.0,29.0,2.0,11.0,,39.0,1.0,1.0,2.0,0.0,2.0,,1.0,1
1.0,181.0,34.0,2.0,12.0,,99.0,1.0,,,1.0,2.0,,237.0,1
0.0,,25.0,,9.0,4.0,7.0,0.0,1.0,,1.0,2.0,86.0,,0
0.0,,34.0,2.0,6.0,4.0,18.0,0.0,0.0,1.0,,2.0,86.0,84.0,0
1.0,,67.0,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,2.0,1.0,150.0,0
1.0,163.0,,,,,,0.0,0.0,1.0,0.0,2.0,124.0,181.0,0
,70.0,164.0,1.0,,4.0,65.0,1.0,0.0,1.0,1.0,2.0,,1.0,0
1.0,123.0,,1.0,,4.0,47.0,1.0,1.0,,,2.0,120.0,,1
0.0,,57.0,2.0,8.0,8.0,63.0,1.0,,,1.0,2.0,117.0,2.0,0
0.0,102.0,,2.0,8.0,4.0,1.0,0.0,,1.0,0.0,3.0,65.0,1.0,1
,9.0,1.0,1.0,,4.0,7.0,0.0,0.0,,0.0,2.0,18.0,1.0,0
,9.0,29.0,2.0,7.0,4.0,,1.0,0.0,,0.0,1.0,69.0,1.0,0
0.0,,207.0,2.0,3.0,,115.0,1.0,1.0,,0.0,2.0,1.0,222.0,1
1.0,,148.0,2.0,8.0,,7.0,1.0,0.0,1.0,0.0,2.0,45.0,,0
0.0,,22.0,2.0,,4.0,41.0,0.0,0.0,,0.0,,77.0,6.0,0
0.0,,,2.0,3.0,8.0,6.0,0.0,0.0,,,2.0,92.0,86.0,0
0.0,121.0,,2.0,,1.0,1.0,0.0,,,0.0,,111.0,2.0,0
1.0,39.0,20.0,2.0,,1.0,,0.0,1.0,,0.0,2.0,114.0,137.0,0
1.0,191.0,73.0,,13.0,8.0,103.0,1.0,0.0,,1.0,2.0,,1.0,1
0.0,141.0,36.0,1.0,14.0,4.0,,,0.0,1.0,0.0,,98.0,14.0,0
1.0,156.0,48.0,2.0,2.0,4.0,16.0,0.0,0.0,,1.0,1.0,1.0,1.0,0
0.0,,123.0,2.0,,8.0,65.0,0.0,0.0,1.0,,2.0,,1.0,0
0.0,20.0,164.0,2.0,14.0,8.0,26.0,1.0,1.0,12.0,,2.0,1.0,200.0,1
,244.0,61.0,1.0,14.0,8.0,,1.0,,1.0,1.0,2.0,61.0,1.0,0
1.0,198.0,66.0,2.0,9.0,,,,0.0,1.0,1.0,2.0,85.0,77.0,1
,264.0,55.0,2.0,,4.0,,1.0,,3.0,1.0,2.0,1.0,16.0,1
1.0,184.0,10.0,2.0,3.0,5.0,76.0,0.0,,1.0,1.0,,,1.0,0
0.0,,162.0,2.0,11.0,4.0,11.0,1.0,1.0,6.0,1.0,2.0,1.0,120.0,1
1.0,,11.0,2.0,8.0,5.0,126.0,1.0,1.0,20.0,,2.0,1.0,233.0,1
,289.0,119.0,2.0,11.0,,,,0.0,1.0,1.0,,114.0,1.0,1
1.0,62.0,,,4.0,4.0,3.0,0.0,0.0,,1.0,,116.0,,0
0.0,133.0,33.0,2.0,,4.0,,1.0,1.0,3.0,1.0,2.0,56.0,115.0,0
1.0,,17.0,2.0,7.0,4.0,,1.0,0.0,1.0,0.0,1.0,99.0,1.0,0
0.0,,16.0,2.0,4.0,4.0,,,1.0,5.0,,2.0,124.0,115.0,1
1.0,,40.0,1.0,8.0,8.0,34.0,1.0,1.0,4.0,1.0,2.0,45.0,79.0,0
1.0,77.0,169.0,,9.0,8.0,50.0,1.0,1.0,12.0,,2.0,100.0,92.0,1
0.0,5.0,72.0,2.0,11.0,,3.0,0.0,,1.0,,,,1.0,0
,163.0,167.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,65.0,215.0,0
0.0,92.0,,,11.0,,,0.0,0.0,1.0,0.0,,98.0,2.0,0
,,169.0,1.0,,4.0,,0.0,0.0,1.0,1.0,2.0,1.0,206.0,0
1.0,170.0,,2.0,7.0,4.0,58.0,1.0,0.0,1.0,1.0,2.0,117.0,,1
,,,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,,,,0
,,34.0,2.0,9.0,4.0,,1.0,,7.0,1.0,2.0,152.0,228.0,1
1.0,140.0,40.0,2.0,,4.0,43.0,,0.0,1.0,0.0,2.0,69.0,1.0,0
0.0,274.0,73.0,2.0,8.0,,55.0,1.0,1.0,9.0,1.0,2.0,129.0,208.0,1
1.0,148.0,,1.0,3.0,5.0,14.0,,1.0,11.0,1.0,2.0,43.0,27.0,0
,,31.0,2.0,6.0,4.0,20.0,1.0,1.0,5.0,0.0,2.0,1.0,175.0,1
0.0,171.0,45.0,2.0,9.0,4.0,28.0,1.0,1.0,17.0,,2.0,38.0,184.0,1
1.0,,47.0,2.0,9.0,4.0,74.0,1.0,,6.0,1.0,,32.0,4.0,1
1.0,257.0,,,9.0,4.0,69.0,1.0,,1.0,,2.0,,173.0,1
1.0,201.0,77.0,2.0,14.0,8.0,74.0,,0.0,1.0,,2.0,163.0,1.0,0
,,88.0,1.0,,5.0,110.0,1.0,,8.0,1.0,2.0,68.0,,1
1.0,97.0,82.0,,13.0,4.0,17.0,1.0,,,,2.0,1.0,223.0,1
1.0,85.0,46.0,2.0,2.0,8.0,45.0,1.0,1.0,7.0,0.0,2.0,69.0,98.0,1
1.0,126.0,33.0,,2.0,8.0,65.0,0.0,0.0,1.0,0.0,2.0,61.0,117.0,0
0.0,129.0,20.0,,6.0,4.0,,0.0,0.0,1.0,,2.0,,151.0,0
1.0,307.0,,2.0,,4.0,98.0,1.0,1.0,16.0,0.0,2.0,,231.0,1
0.0,295.0,188.0,2.0,,8.0,110.0,1.0,,1.0,1.0,,1.0,1.0,1
1.0,,10.0,,3.0,5.0,,1.0,0.0,1.0,,2.0,1.0,1.0,1
1.0,267.0,17.0,,3.0,8.0,85.0,1.0,0.0,1.0,1.0,2.0,107.0,1.0,1
1.0,164.0,,1.0,6.0,,73.0,0.0,0.0,1.0,1.0,2.0,107.0,1.0,0
,225.0,102.0,2.0,13.0,,122.0,,0.0,1.0,1.0,2.0,169.0,1.0,0
1.0,203.0,,2.0,,4.0,37.0,0.0,0.0,,1.0,2.0,83.0,1.0,0
,48.0,,2.0,,8.0,,1.0,0.0,1.0,0.0,,111.0,1.0,1
1.0,47.0,,2.0,8.0,4.0,1.0,,0.0,1.0,0.0,3.0,65.0,1.0,0
,,,1.0,1.0,,,0.0,,1.0,0.0,2.0,65.0,1.0,0
,,42.0,2.0,3.0,5.0,4.0,,0.0,1.0,1.0,,141.0,210.0,0
0.0,,33.0,,3.0,,52.0,1.0,0.0,1.0,1.0,,1.0,94.0,1
1.0,324.0,136.0,2.0,,,101.0,1.0,1.0,,0.0,2.0,1.0,,1
0.0,339.0,6.0,2.0,,1.0,1.0,1.0,1.0,2.0,0.0,,,50.0,1
1.0,189.0,66.0,2.0,8.0,4.0,,0.0,0.0,1.0,0.0,,146.0,17.0,0
0.0,47.0,127.0,,4.0,4.0,37.0,1.0,1.0,,0.0,2.0,53.0,83.0,1
1.0,232.0,144.0,,7.0,4.0,99.0,1.0,1.0,,0.0,2.0,86.0,211.0,1
1.0,42.0,165.0,2.0,8.0,,47.0,0.0,0.0,1.0,1.0,2.0,44.0,1.0,0
1.0,189.0,3.0,1.0,7.0,5.0,2.0,1.0,1.0,2.0,,2.0,98.0,,1
,167.0,66.0,2.0,6.0,4.0,104.0,,0.0,1.0,1.0,2.0,,1.0,0
,109.0,,,5.0,3.0,,0.0,0.0,1.0,1.0,2.0,97.0,2.0,0
1.0,,109.0,,,4.0,14.0,1.0,0.0,1.0,,2.0,24.0,1.0,1
1.0,40.0,13.0,2.0,11.0,4.0,47.0,1.0,,,,,24.0,,1
1.0,13.0,10.0,,,,9.0,0.0,1.0,5.0,0.0,2.0,53.0,9.0,0
1.0,120.0,50.0,2.0,13.0,8.0,87.0,,,10.0,0.0,2.0,,,1
0.0,181.0,,1.0,13.0,4.0,73.0,0.0,,1.0,1.0,,69.0,,0
1.0,176.0,46.0,2.0,,,93.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1
1.0,287.0,175.0,2.0,7.0,4.0,128.0,1.0,0.0,,,1.0,35.0,,1
1.0,,180.0,2.0,6.0,4.0,65.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1
1.0,248.0,102.0,2.0,11.0,8.0,85.0,1.0,1.0,7.0,1.0,2.0,148.0,1.0,1
1.0,,,2.0,,4.0,,1.0,1.0,4.0,0.0,,69.0,170.0,1
0.0,142.0,52.0,,4.0,4.0,,0.0,0.0,1.0,,2.0,98.0,1.0,0
1.0,186.0,,2.0,3.0,5.0,,0.0,0.0,,0.0,2.0,63.0,1.0,0
1.0,134.0,84.0,2.0,6.0,4.0,7.0,,,1.0,1.0,2.0,32.0,1.0,0
,93.0,70.0,2.0,8.0,,52.0,1.0,,7.0,0.0,2.0,65.0,125.0,1
1.0,175.0,,,,8.0,,1.0,1.0,13.0,1.0,,132.0,150.0,1
1.0,53.0,90.0,1.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,45.0,,0
1.0,79.0,,2.0,8.0,4.0,4.0,0.0,,3.0,0.0,2.0,,217.0,0
0.0,309.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,19.0,26.0,0
,,93.0,1.0,4.0,4.0,7.0,1.0,1.0,11.0,1.0,2.0,107.0,,1
0.0,35.0,,,3.0,8.0,8.0,,0.0,1.0,0.0,2.0,24.0,114.0,0
0.0,273.0,87.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,,2.0,32.0,148.0,1
1.0,181.0,74.0,1.0,8.0,8.0,48.0,1.0,1.0,2.0,,2.0,63.0,235.0,1
1.0,342.0,109.0,2.0,,9.0,121.0,1.0,1.0,,1.0,2.0,,1.0,1
1.0,,197.0,,10.0,9.0,1.0,1.0,1.0,20.0,0.0,2.0,50.0,60.0,0
0.0,69.0,167.0,1.0,14.0,8.0,,1.0,1.0,5.0,,2.0,1.0,97.0,1
1.0,,193.0,2.0,,1.0,130.0,1.0,1.0,,,2.0,1.0,,1
0.0,50.0,156.0,2.0,11.0,4.0,,1.0,1.0,3.0,1.0,2.0,14.0,,1
0.0,,169.0,,,3.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,1
0.0,82.0,46.0,2.0,9.0,4.0,,0.0,0.0,,1.0,2.0,53.0,1.0,0
0.0,,11.0,2.0,1.0,1.0,1.0,0.0,,,0.0,2.0,,,0
0.0,,1.0,,,4.0,58.0,1.0,,1.0,,2.0,,1.0,1
,141.0,55.0,1.0,,8.0,47.0,0.0,0.0,1.0,0.0,2.0,,18.0,0
1.0,348.0,204.0,1.0,1.0,,2.0,0.0,,3.0,,2.0,1.0,102.0,0
,8.0,,2.0,8.0,4.0,2.0,,0.0,,0.0,2.0,,1.0,1
1.0,,18.0,2.0,4.0,,1.0,0.0,0.0,1.0,0.0,,32.0,1.0,0
0.0,50.0,145.0,2.0,3.0,4.0,2.0,0.0,,,0.0,2.0,,150.0,0
0.0,297.0,29.0,2.0,6.0,4.0,14.0,,0.0,,1.0,2.0,86.0,56.0,0
1.0,78.0,,2.0,8.0,4.0,1.0,0.0,0.0,,0.0,,65.0,1.0,1
,102.0,12.0,2.0,,8.0,73.0,0.0,0.0,1.0,1.0,2.0,,1.0,0
1.0,231.0,49.0,2.0,8.0,4.0,37.0,1.0,,11.0,0.0,2.0,66.0,212.0,1
0.0,49.0,73.0,2.0,11.0,4.0,5.0,1.0,1.0,,0.0,2.0,32.0,7.0,1
1.0,198.0,102.0,2.0,,8.0,104.0,1.0,1.0,7.0,1.0,2.0,,150.0,1
0.0,187.0,48.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,2.0,107.0,1.0,0
1.0,,94.0,2.0,13.0,8.0,97.0,1.0,1.0,4.0,0.0,2.0,105.0,94.0,1
,86.0,139.0,2.0,6.0,4.0,7.0,,0.0,1.0,1.0,2.0,,1.0,0
1.0,13.0,79.0,2.0,3.0,4.0,9.0,0.0,0.0,1.0,1.0,,45.0,,0
1.0,281.0,66.0,2.0,7.0,,58.0,,1.0,,1.0,2.0,133.0,195.0,1
0.0,,52.0,1.0,,4.0,,0.0,0.0,1.0,1.0,2.0,49.0,2.0,0
1.0,,73.0,2.0,,4.0,5.0,0.0,0.0,1.0,,2.0,38.0,1.0,0
,149.0,17.0,2.0,,4.0,43.0,1.0,1.0,12.0,0.0,2.0,10.0,118.0,1
,188.0,,1.0,,4.0,37.0,0.0,0.0,1.0,1.0,,18.0,,0
1.0,158.0,57.0,,8.0,4.0,3.0,0.0,0.0,1.0,,2.0,102.0,1.0,0
1.0,127.0,73.0,2.0,,4.0,20.0,0.0,0.0,1.0,1.0,2.0,102.0,,0
1.0,103.0,78.0,2.0,8.0,8.0,53.0,0.0,1.0,2.0,1.0,2.0,135.0,22.0,0
0.0,319.0,198.0,2.0,,1.0,,1.0,1.0,16.0,0.0,2.0,1.0,87.0,1
0.0,72.0,123.0,2.0,8.0,,5.0,,0.0,1.0,0.0,2.0,53.0,1.0,0
,44.0,,2.0,,4.0,46.0,1.0,,15.0,0.0,2.0,18.0,68.0,1
1.0,252.0,15.0,2.0,8.0,8.0,6.0,1.0,1.0,7.0,0.0,,,147.0,1
1.0,,12.0,1.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,69.0,1.0,0
1.0,80.0,46.0,,8.0,8.0,35.0,1.0,0.0,1.0,0.0,2.0,137.0,77.0,1
1.0,21.0,8.0,2.0,6.0,4.0,2.0,0.0,,1.0,0.0,,98.0,135.0,0
,266.0,17.0,,,4.0,116.0,1.0,0.0,,0.0,1.0,131.0,,0
1.0,305.0,43.0,,8.0,,114.0,,,1.0,1.0,2.0,69.0,50.0,0
0.0,,40.0,2.0,11.0,4.0,7.0,,,2.0,0.0,,34.0,48.0,0
1.0,65.0,28.0,2.0,8.0,8.0,51.0,0.0,0.0,1.0,,2.0,40.0,1.0,1
1.0,54.0,30.0,1.0,8.0,8.0,7.0,0.0,0.0,1.0,,2.0,98.0,78.0,0
0.0,246.0,119.0,2.0,,4.0,,1.0,1.0,4.0,1.0,2.0,,1.0,1
,167.0,2.0,1.0,7.0,4.0,2.0,0.0,0.0,,0.0,,1.0,1.0,0
1.0,321.0,,2.0,7.0,4.0,31.0,,1.0,5.0,1.0,2.0,69.0,1.0,1
0.0,31.0,,2.0,,,62.0,,1.0,6.0,0.0,,65.0,236.0,1
0.0,4.0,130.0,,,4.0,,0.0,1.0,,1.0,2.0,1.0,,0
1.0,23.0,,1.0,,4.0,2.0,0.0,0.0,1.0,0.0,,45.0,,0
1.0,22.0,6.0,2.0,11.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,69.0,,1
0.0,197.0,,1.0,3.0,8.0,,0.0,,1.0,,2.0,53.0,1.0,0
1.0,83.0,29.0,2.0,3.0,8.0,3.0,0.0,0.0,1.0,1.0,2.0,77.0,6.0,0
1.0,62.0,,2.0,14.0,4.0,,1.0,1.0,7.0,0.0,2.0,39.0,1.0,1
1.0,209.0,58.0,1.0,9.0,4.0,3.0,1.0,1.0,,0.0,2.0,15.0,,1
1.0,137.0,13.0,2.0,8.0,4.0,8.0,0.0,0.0,1.0,,2.0,,62.0,0
1.0,,42.0,2.0,2.0,,5.0,0.0,0.0,1.0,0.0,2.0,57.0,,0
0.0,,,2.0,,,37.0,1.0,0.0,1.0,0.0,2.0,,141.0,1
1.0,14.0,,2.0,4.0,4.0,2.0,0.0,0.0,1.0,,2.0,,32.0,0
1.0,320.0,203.0,2.0,2.0,5.0,,1.0,,,1.0,,1.0,1.0,1
1.0,247.0,1.0,2.0,8.0,5.0,126.0,1.0,0.0,1.0,0.0,,1.0,1.0,1
0.0,173.0,18.0,,13.0,4.0,2.0,1.0,0.0,1.0,0.0,,141.0,,1
1.0,224.0,24.0,2.0,8.0,4.0,,0.0,1.0,,0.0,2.0,80.0,115.0,0
1.0,188.0,95.0,2.0,6.0,4.0,,1.0,,1.0,,,86.0,1.0,0
0.0,75.0,40.0,2.0,11.0,4.0,,0.0,0.0,1.0,1.0,2.0,38.0,140.0,0
1.0,159.0,,1.0,9.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,53.0,1.0,0
1.0,173.0,66.0,,,4.0,31.0,,0.0,1.0,1.0,,98.0,1.0,0
1.0,162.0,197.0,2.0,8.0,4.0,14.0,1.0,0.0,1.0,,2.0,38.0,1.0,0
1.0,49.0,107.0,2.0,,4.0,10.0,1.0,1.0,2.0,0.0,,53.0,1.0,0
,85.0,20.0,1.0,13.0,8.0,,0.0,0.0,1.0,0.0,2.0,,2.0,0
,258.0,89.0,2.0,6.0,4.0,2.0,,0.0,1.0,0.0,2.0,34.0,50.0,0
1.0,221.0,,2.0,14.0,4.0,,1.0,1.0,7.0,0.0,2.0,,,1
1.0,211.0,92.0,,11.0,4.0,73.0,0.0,,,,,,,0
,130.0,103.0,1.0,,,37.0,1.0,,9.0,1.0,,,8.0,1
1.0,172.0,192.0,1.0,1.0,1.0,,0.0,1.0,3.0,0.0,2.0,53.0,2.0,0
1.0,130.0,30.0,2.0,7.0,4.0,25.0,1.0,1.0,4.0,1.0,2.0,129.0,,1
1.0,159.0,75.0,2.0,,,58.0,0.0,1.0,3.0,,2.0,53.0,,0
0.0,272.0,160.0,2.0,11.0,,85.0,1.0,1.0,8.0,1.0,,,1.0,1
0.0,345.0,,2.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
1.0,301.0,196.0,2.0,8.0,4.0,110.0,1.0,1.0,,0.0,2.0,,1.0,1
1.0,,109.0,2.0,8.0,4.0,,1.0,,1.0,,2.0,1.0,,0
,153.0,119.0,2.0,8.0,5.0,76.0,,1.0,8.0,1.0,2.0,1.0,201.0,1
1.0,117.0,61.0,,3.0,5.0,14.0,,0.0,,1.0,2.0,162.0,206.0,0
1.0,339.0,206.0,,14.0,8.0,129.0,1.0,1.0,10.0,1.0,2.0,1.0,,1
1.0,130.0,105.0,2.0,,,,1.0,1.0,3.0,0.0,2.0,136.0,,1
0.0,95.0,178.0,,13.0,8.0,73.0,1.0,1.0,,0.0,2.0,,112.0,1
,24.0,151.0,,11.0,8.0,5.0,0.0,,1.0,0.0,2.0,111.0,1.0,0
1.0,62.0,10.0,2.0,2.0,8.0,18.0,1.0,0.0,1.0,,2.0,,,1
1.0,262.0,61.0,2.0,3.0,5.0,20.0,1.0,,1.0,0.0,,159.0,1.0,0
0.0,95.0,30.0,,14.0,8.0,27.0,1.0,,1.0,,2.0,53.0,220.0,1
1.0,79.0,46.0,,11.0,4.0,55.0,1.0,1.0,4.0,1.0,2.0,1.0,122.0,1
1.0,228.0,52.0,2.0,4.0,4.0,14.0,0.0,0.0,1.0,1.0,2.0,102.0,3.0,0
1.0,104.0,26.0,2.0,8.0,5.0,7.0,1.0,0.0,1.0,0.0,2.0,,24.0,1
1.0,52.0,,1.0,2.0,4.0,,,1.0,9.0,1.0,2.0,53.0,2.0,1
1.0,269.0,136.0,2.0,13.0,8.0,124.0,1.0,,2.0,1.0,,,180.0,1
,39.0,,1.0,,4.0,26.0,0.0,1.0,,0.0,2.0,171.0,3.0,0
1.0,218.0,37.0,1.0,2.0,4.0,,0.0,,1.0,,2.0,138.0,1.0,1
0.0,,73.0,,7.0,4.0,64.0,0.0,1.0,,,2.0,98.0,11.0,0
1.0,,136.0,2.0,8.0,8.0,119.0,1.0,1.0,10.0,0.0,2.0,64.0,177.0,1
,73.0,169.0,2.0,,4.0,11.0,0.0,0.0,1.0,,2.0,1.0,,0
1.0,,1.0,2.0,,4.0,1.0,0.0,0.0,,0.0,3.0,65.0,1.0,1
1.0,179.0,66.0,1.0,9.0,,101.0,,,,1.0,2.0,,1.0,0
1.0,103.0,180.0,2.0,13.0,4.0,30.0,1.0,1.0,23.0,,2.0,45.0,89.0,1
1.0,29.0,,2.0,2.0,4.0,15.0,0.0,,1.0,,,38.0,1.0,0
0.0,,40.0,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,27.0,94.0,0
1.0,7.0,26.0,2.0,8.0,4.0,43.0,1.0,1.0,,1.0,,,130.0,1
1.0,140.0,40.0,2.0,,8.0,7.0,0.0,1.0,3.0,1.0,2.0,131.0,52.0,0
1.0,163.0,73.0,1.0,3.0,5.0,101.0,0.0,0.0,1.0,0.0,2.0,,2.0,0
1.0,97.0,115.0,2.0,8.0,4.0,26.0,1.0,1.0,4.0,,2.0,1.0,1.0,1
,21.0,18.0,2.0,8.0,4.0,43.0,,1.0,,1.0,2.0,24.0,6.0,0
1.0,231.0,66.0,1.0,3.0,8.0,115.0,0.0,0.0,1.0,1.0,1.0,69.0,1.0,0
