A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
,,,2.0,13.0,5.0,,0.0,,,0.0,,112.0,,0
,,,,,,,,,,,2.0,,,1
0.0,3.0,13.0,2.0,,4.0,,,,1.0,,2.0,38.0,,0
0.0,,,,,,,,,,,,,1.0,0
1.0,124.0,26.0,2.0,,,5.0,,0.0,,1.0,,77.0,,0
1.0,,1.0,2.0,,,,,,1.0,,,53.0,,0
,,107.0,2.0,11.0,4.0,,1.0,1.0,,0.0,,,1.0,0
,195.0,35.0,,7.0,,29.0,,,,,1.0,,1.0,0
,,,,7.0,,73.0,,0.0,,,,,,0
,126.0,87.0,1.0,,8.0,,,1.0,,,2.0,,,0
,,92.0,,11.0,,,0.0,0.0,1.0,0.0,,,,0
,,,2.0,9.0,4.0,26.0,,,1.0,,2.0,,,0
0.0,185.0,,,,4.0,10.0,,0.0,,,,102.0,,1
1.0,,164.0,2.0,11.0,,58.0,,,,1.0,,,,1
1.0,,29.0,2.0,,,3.0,1.0,,,,,69.0,1.0,0
,,,,,,,,1.0,5.0,,2.0,,,1
,150.0,,,,,,,0.0,1.0,1.0,,,,0
1.0,248.0,102.0,,11.0,8.0,85.0,,,,,,148.0,,1
,,,,,,,0.0,,,,2.0,32.0,1.0,0
,,,,9.0,4.0,8.0,,,,,,,91.0,0
1.0,,167.0,,,,,1.0,,,0.0,2.0,,159.0,1
,140.0,,,,,,,1.0,3.0,,,131.0,,0
,,29.0,,3.0,8.0,3.0,0.0,0.0,1.0,,2.0,77.0,,0
,,,2.0,,4.0,,,1.0,3.0,0.0,,136.0,,1
,142.0,52.0,,,4.0,31.0,,0.0,,,,,,0
,273.0,,,5.0,,,1.0,0.0,,0.0,,32.0,,1
,170.0,87.0,,,4.0,,,,,,,,,0
0.0,,,2.0,6.0,,,1.0,,4.0,1.0,,52.0,1.0,1
0.0,51.0,73.0,,,4.0,,,,1.0,0.0,,32.0,,1
,200.0,,2.0,,,,0.0,,,,2.0,,,0
,,,,,,,1.0,1.0,,0.0,,53.0,,1
,,,2.0,,4.0,93.0,,1.0,15.0,,,1.0,,1
1.0,93.0,,,,,52.0,1.0,,,,,,125.0,1
,271.0,33.0,2.0,,4.0,4.0,,,,,,93.0,,0
,,16.0,,,,,,,,1.0,,,,0
,,,2.0,,4.0,10.0,,,,1.0,,60.0,,0
1.0,,8.0,,,4.0,,,,1.0,0.0,2.0,98.0,,0
1.0,262.0,,,3.0,5.0,,,0.0,1.0,0.0,,,,0
,314.0,,2.0,,,,1.0,,,0.0,,,60.0,0
1.0,,119.0,,6.0,,73.0,,,2.0,0.0,,1.0,,1
1.0,,61.0,2.0,3.0,,14.0,,,1.0,1.0,,,,0
1.0,,164.0,,,,,,,1.0,,2.0,,,1
,,,,,8.0,,1.0,,,,2.0,117.0,1.0,1
1.0,,,2.0,,,1.0,,,1.0,,,102.0,,0
,,,2.0,3.0,,58.0,,0.0,1.0,,,84.0,77.0,0
,129.0,,1.0,4.0,4.0,3.0,0.0,0.0,,0.0,,,,0
,,73.0,2.0,2.0,,5.0,0.0,0.0,,1.0,,38.0,,0
,,,,1.0,1.0,,,,1.0,1.0,2.0,,5.0,0
,66.0,61.0,2.0,,,,,,1.0,,,,11.0,0
0.0,50.0,145.0,,3.0,4.0,2.0,0.0,0.0,,,2.0,69.0,,0
,143.0,,1.0,8.0,,,0.0,,,0.0,2.0,,,0
0.0,,,,,4.0,,,0.0,1.0,0.0,2.0,,,0
,,,,7.0,,,,0.0,1.0,,,117.0,,1
,,,,11.0,4.0,14.0,,,4.0,,,48.0,,1
,,26.0,,,4.0,37.0,,,1.0,,2.0,,1.0,0
,125.0,20.0,,,4.0,7.0,1.0,1.0,,0.0,,92.0,,1
,,26.0,,7.0,4.0,14.0,0.0,0.0,,,,,,0
,,,,,2.0,1.0,,,1.0,0.0,2.0,32.0,,0
,,93.0,,,,,,0.0,,0.0,,,1.0,0
,,,,8.0,,63.0,,0.0,,1.0,,,2.0,0
,1.0,87.0,1.0,,4.0,,,1.0,,,,38.0,150.0,1
,,,,,4.0,,,,,,,,,1
1.0,,,2.0,4.0,,,0.0,0.0,1.0,,,,,0
,189.0,,,,5.0,2.0,1.0,1.0,,,,98.0,,1
,126.0,46.0,,9.0,,,,,12.0,1.0,2.0,,,1
,,90.0,,3.0,,2.0,0.0,0.0,,,,,50.0,0
0.0,187.0,,,1.0,,,1.0,,,,,107.0,,0
,,,,11.0,,,0.0,0.0,,,2.0,,,0
1.0,159.0,,1.0,,4.0,,,,,,1.0,,1.0,0
,,,,1.0,,,,,,1.0,2.0,,51.0,0
1.0,,,,7.0,4.0,,,,,,2.0,,1.0,0
1.0,,,,13.0,,3.0,,,1.0,,,63.0,,0
,144.0,,,,,,,,,1.0,2.0,,,0
1.0,6.0,,,9.0,,3.0,,,2.0,0.0,,,,0
,,,1.0,,,37.0,,,1.0,1.0,2.0,,206.0,0
,,,,,,,,,,0.0,2.0,1.0,,1
1.0,,84.0,,6.0,,,0.0,,,,,32.0,1.0,0
,,,,,5.0,,,,9.0,,,47.0,8.0,1
,,40.0,,,,,1.0,,4.0,,,,,0
,,,1.0,6.0,,,1.0,,1.0,,2.0,,,0
1.0,,,,4.0,8.0,75.0,1.0,,,0.0,,63.0,95.0,1
,49.0,29.0,,8.0,,,,,,1.0,,86.0,,0
,,30.0,,,8.0,,0.0,,,0.0,,,,0
,163.0,73.0,,3.0,,,,,,,,1.0,2.0,0
0.0,182.0,,1.0,6.0,,,,,,0.0,,,1.0,0
1.0,77.0,,,4.0,4.0,26.0,,,,,,,,0
,347.0,201.0,,,1.0,1.0,,,,1.0,2.0,,,1
,,36.0,1.0,,4.0,,,0.0,,,,,,0
0.0,,,2.0,,,,,,3.0,1.0,2.0,,,0
1.0,,,,3.0,,,0.0,,1.0,,,,3.0,0
0.0,171.0,45.0,,9.0,,,1.0,,,,,,,1
,315.0,,,4.0,,100.0,1.0,1.0,,,2.0,,,0
,,207.0,,3.0,,,,1.0,,,,1.0,222.0,1
,,175.0,2.0,,,47.0,1.0,,,,2.0,,,1
,,136.0,,,,5.0,0.0,0.0,1.0,,,,,0
,71.0,,,,,,1.0,,,,2.0,1.0,120.0,1
,83.0,,,1.0,1.0,,0.0,,,,2.0,38.0,,0
1.0,,184.0,,,4.0,14.0,0.0,,,,2.0,,3.0,0
,76.0,21.0,1.0,6.0,,,,0.0,1.0,,2.0,,,0
1.0,,,,,,,,0.0,,,,,43.0,0
1.0,,,2.0,14.0,8.0,,,,,,,,,0
1.0,,,,8.0,,,,,1.0,1.0,,,50.0,0
,33.0,141.0,1.0,,,,,1.0,,,2.0,,,1
,,,2.0,,4.0,3.0,,,,,,,,0
0.0,,6.0,,11.0,,,,,,,,,,0
,79.0,,,11.0,,,1.0,1.0,4.0,1.0,,1.0,,1
0.0,,,,,,,,,1.0,,3.0,,1.0,1
0.0,,17.0,,,,,,,,,2.0,1.0,128.0,1
,52.0,,1.0,,,,1.0,,,1.0,2.0,24.0,94.0,1
1.0,,28.0,2.0,,,33.0,,,9.0,,2.0,,,1
,,151.0,2.0,,,,,,,0.0,,,2.0,0
,,20.0,2.0,8.0,,37.0,1.0,1.0,,,2.0,,1.0,1
,35.0,,,,4.0,16.0,1.0,,,1.0,2.0,53.0,1.0,0
1.0,48.0,151.0,1.0,,,,1.0,0.0,1.0,0.0,,,,1
1.0,298.0,,,,1.0,,,,,0.0,2.0,,1.0,0
,47.0,,,,,39.0,1.0,1.0,2.0,,,1.0,,1
,163.0,,,,5.0,,1.0,0.0,,,,,1.0,0
,207.0,,,,,,0.0,,,,,,,0
1.0,,87.0,,,5.0,85.0,1.0,0.0,1.0,1.0,,,1.0,0
,,143.0,,1.0,,,1.0,1.0,,1.0,2.0,,,1
,,104.0,,5.0,4.0,,,0.0,,,2.0,,,0
,,70.0,2.0,9.0,,43.0,,1.0,,,2.0,18.0,,1
1.0,,,1.0,,,,0.0,,1.0,,,,,0
,,6.0,2.0,,,1.0,1.0,1.0,,,,,50.0,1
1.0,,,2.0,10.0,,,0.0,0.0,,0.0,,,,0
,,185.0,,,,89.0,,,,,2.0,,,1
,,92.0,2.0,7.0,,,,,,1.0,,,,1
,,,,,,,,,7.0,0.0,,24.0,,1
,,,,,1.0,,,,,0.0,,69.0,,0
,348.0,,,,,2.0,,1.0,3.0,0.0,,1.0,102.0,0
0.0,,,,,4.0,34.0,1.0,,,,2.0,,,1
0.0,,,,,8.0,,,,1.0,,,,143.0,1
,154.0,,2.0,11.0,,,,,,,,,,0
,,,,,5.0,4.0,,,,1.0,2.0,,,0
,99.0,,,8.0,4.0,,1.0,,,,,30.0,,1
,23.0,,,,,14.0,1.0,,,,,24.0,1.0,1
1.0,97.0,,,8.0,,,1.0,,4.0,,,1.0,,1
,47.0,,2.0,,4.0,,,1.0,,0.0,2.0,,,1
,290.0,136.0,,,,,,,,,,,,1
0.0,,,2.0,3.0,,,,,1.0,0.0,2.0,24.0,,0
0.0,,52.0,1.0,,,,,0.0,1.0,,,43.0,,0
1.0,,1.0,,,,,,1.0,5.0,,2.0,,,0
,,68.0,,13.0,,,,,1.0,,,,,0
,,129.0,,,5.0,105.0,1.0,,16.0,,2.0,,213.0,1
,145.0,40.0,1.0,4.0,4.0,,,0.0,,,2.0,79.0,,0
0.0,29.0,151.0,2.0,,,11.0,,0.0,,,,24.0,,0
0.0,334.0,,,11.0,,,1.0,,,1.0,2.0,,229.0,1
1.0,,102.0,2.0,,,,1.0,,7.0,,,1.0,,1
,269.0,136.0,2.0,,,,,,2.0,,2.0,26.0,180.0,1
,,,,,4.0,,1.0,,,0.0,2.0,,1.0,0
1.0,155.0,,2.0,13.0,,,,,1.0,1.0,,,,0
,,44.0,2.0,9.0,,20.0,1.0,,,,,,50.0,1
,,,2.0,,,43.0,1.0,0.0,1.0,,,,,0
1.0,,17.0,2.0,,4.0,,,,12.0,0.0,2.0,10.0,118.0,1
0.0,,102.0,2.0,13.0,,,1.0,,,,2.0,,,0
1.0,,17.0,2.0,3.0,,85.0,1.0,0.0,,,,107.0,1.0,1
0.0,75.0,,2.0,,,,,0.0,,1.0,,38.0,,0
,,,,,,,,0.0,,0.0,,,,0
,,,,3.0,,,0.0,,,1.0,2.0,65.0,1.0,0
1.0,,123.0,,,4.0,40.0,,0.0,,,,53.0,3.0,0
,,46.0,2.0,8.0,,58.0,1.0,,,,,,1.0,0
,,,,,8.0,120.0,,,,1.0,2.0,,1.0,1
,,26.0,,,4.0,43.0,,1.0,6.0,,2.0,,130.0,1
,,196.0,,,9.0,,,0.0,,,2.0,,,1
,,52.0,2.0,9.0,,7.0,,0.0,,1.0,,,1.0,0
,290.0,,1.0,1.0,,,1.0,0.0,,,,,,0
1.0,,,,8.0,,,1.0,1.0,,1.0,,,218.0,1
,50.0,156.0,2.0,11.0,,,,,,,2.0,,,1
1.0,73.0,,2.0,,4.0,,,0.0,,0.0,,1.0,,0
,,,,13.0,,,,,,,2.0,,,1
,,,,1.0,,,,,,,2.0,53.0,2.0,0
1.0,141.0,19.0,,,4.0,8.0,,1.0,,0.0,,,198.0,0
,,,2.0,1.0,1.0,,0.0,,,,,,2.0,0
0.0,,,2.0,,,,,,,,,,,1
,,,2.0,,8.0,6.0,,,7.0,,2.0,77.0,,1
1.0,65.0,,2.0,,4.0,,0.0,,1.0,,,32.0,,0
,109.0,,,,,,,0.0,,1.0,2.0,,,0
,11.0,,,,,5.0,,0.0,,,,43.0,1.0,0
,,,,,,3.0,0.0,,,0.0,,24.0,,0
,303.0,119.0,,,,,0.0,0.0,,,2.0,,1.0,0
1.0,38.0,,2.0,4.0,,8.0,0.0,0.0,1.0,0.0,,98.0,103.0,0
,,,,10.0,,112.0,1.0,,6.0,0.0,2.0,1.0,,1
,,,,6.0,,2.0,,0.0,,,,,50.0,0
,,,2.0,8.0,,4.0,,0.0,,,2.0,117.0,1.0,0
0.0,43.0,,,,4.0,,,,,0.0,,86.0,136.0,1
1.0,,55.0,,,,,,,,0.0,2.0,,,1
,,,2.0,,,58.0,,,1.0,,,,1.0,1
,,46.0,2.0,9.0,4.0,24.0,,0.0,1.0,,,,,0
,,,,1.0,,,,1.0,,,2.0,29.0,,0
,,,2.0,8.0,5.0,76.0,1.0,1.0,8.0,,,,,1
0.0,,,2.0,,,106.0,1.0,1.0,,,,1.0,,1
1.0,286.0,,,9.0,4.0,43.0,1.0,1.0,,0.0,,,,1
,,33.0,,,,,1.0,,,,,,,1
1.0,63.0,,,14.0,,,1.0,,2.0,,,167.0,40.0,1
,,,,,,77.0,1.0,,,1.0,2.0,,,1
1.0,281.0,,,,5.0,126.0,1.0,,,,,,,1
1.0,,,,,,,0.0,,,1.0,2.0,,1.0,0
,,,2.0,,8.0,,,,,1.0,,1.0,,1
,,31.0,,,,20.0,,1.0,5.0,,2.0,,,1
,74.0,62.0,,,8.0,53.0,,1.0,8.0,1.0,,,193.0,1
,42.0,,2.0,,4.0,47.0,0.0,0.0,1.0,,,,1.0,0
,244.0,,1.0,14.0,,,1.0,,1.0,1.0,2.0,61.0,,0
,104.0,,,,,,,0.0,1.0,,2.0,,24.0,1
0.0,,34.0,2.0,,4.0,,,,1.0,0.0,2.0,,,0
1.0,115.0,37.0,,,,,1.0,,,0.0,,,216.0,1
,,46.0,,,,10.0,,0.0,1.0,1.0,2.0,,154.0,1
,75.0,,2.0,7.0,,,,,,,,,1.0,0
,,,2.0,,4.0,,,0.0,1.0,,,1.0,,1
,,46.0,,,,,,,7.0,0.0,,69.0,,1
,,,2.0,,4.0,,,,4.0,,2.0,32.0,7.0,1
,,,,,,,,1.0,,,,1.0,,1
0.0,61.0,173.0,,,,,0.0,,,,,63.0,1.0,0
1.0,,,,11.0,,,,0.0,1.0,,,34.0,,0
,327.0,,2.0,11.0,,76.0,,,15.0,,2.0,1.0,176.0,1
,160.0,,2.0,13.0,,,1.0,,,,,,,1
,40.0,,1.0,,8.0,23.0,,0.0,1.0,,2.0,45.0,1.0,0
,,46.0,,,,,0.0,,1.0,0.0,,23.0,,0
,,,,11.0,,37.0,1.0,,,0.0,2.0,,141.0,1
,,,,,,,,,1.0,,1.0,53.0,,0
1.0,,180.0,,,,108.0,,,,1.0,2.0,,,1
1.0,,,1.0,,,93.0,,,,,,,,1
,,88.0,2.0,,,,1.0,1.0,,,,,,1
,,191.0,,,,111.0,,1.0,7.0,,,20.0,,1
1.0,,,2.0,,4.0,4.0,0.0,0.0,1.0,,,1.0,,0
0.0,309.0,,,1.0,,1.0,,,,1.0,1.0,19.0,,0
1.0,190.0,106.0,,,4.0,3.0,0.0,0.0,1.0,1.0,2.0,100.0,7.0,1
,,,2.0,14.0,8.0,26.0,1.0,1.0,,0.0,2.0,,200.0,1
1.0,287.0,175.0,2.0,,,,1.0,,,0.0,,,1.0,1
,,,,3.0,,,,,12.0,,2.0,1.0,,1
1.0,231.0,,,,8.0,115.0,,,1.0,,,,1.0,0
,,205.0,,,,,1.0,1.0,17.0,0.0,2.0,,,1
1.0,235.0,,,,5.0,99.0,,,17.0,,,,,1
1.0,,52.0,1.0,,,,,,,1.0,,,,0
1.0,120.0,,2.0,,4.0,,1.0,,,1.0,2.0,,,0
,,,2.0,,,,1.0,1.0,,,2.0,166.0,,0
,249.0,,,3.0,5.0,73.0,,0.0,1.0,0.0,,76.0,1.0,1
0.0,72.0,,,,,,,1.0,,,2.0,,107.0,0
,181.0,61.0,1.0,,4.0,73.0,,,,,2.0,69.0,,0
,81.0,,2.0,8.0,,,1.0,,,,,63.0,,0
0.0,133.0,,,11.0,4.0,26.0,,,,1.0,,56.0,,0
,222.0,115.0,,,4.0,,,,,,2.0,1.0,1.0,1
,265.0,,2.0,11.0,4.0,102.0,,,4.0,1.0,,,1.0,1
,192.0,,2.0,,,,1.0,1.0,,0.0,,,126.0,1
,124.0,,2.0,,,,,,,,,,115.0,1
0.0,,,,11.0,,,1.0,1.0,,,,24.0,,1
,,,,,,95.0,,0.0,1.0,,,,,0
,168.0,,2.0,1.0,1.0,,,,3.0,1.0,,69.0,,0
,71.0,,1.0,6.0,,,,,,,,,,0
,,,,,,,1.0,1.0,9.0,0.0,,,,1
0.0,,,2.0,,,28.0,,1.0,2.0,,,121.0,,1
0.0,,196.0,2.0,10.0,9.0,1.0,,1.0,,0.0,,,,1
,,,,,,68.0,1.0,1.0,9.0,,,109.0,,1
0.0,,,2.0,,,15.0,,,,0.0,,,115.0,1
1.0,77.0,,2.0,3.0,4.0,73.0,,,,,,,,1
,291.0,46.0,,5.0,3.0,1.0,1.0,0.0,,1.0,2.0,,,0
1.0,2.0,,,,4.0,,,0.0,,,,161.0,1.0,0
,25.0,6.0,,,,,0.0,0.0,1.0,1.0,1.0,98.0,,0
1.0,,109.0,,,8.0,,1.0,1.0,,,2.0,132.0,,1
,243.0,,,,5.0,,,,,,,,1.0,0
1.0,,,,9.0,4.0,,,,,,2.0,,,1
0.0,,192.0,,1.0,1.0,,,1.0,,1.0,2.0,,171.0,1
,82.0,,,,,110.0,,,,,,,1.0,1
,325.0,,2.0,,1.0,99.0,0.0,1.0,,,2.0,1.0,11.0,0
,,,2.0,11.0,8.0,124.0,1.0,,9.0,,2.0,,,1
,97.0,73.0,2.0,,,,,,2.0,,,,,0
1.0,324.0,,2.0,,,101.0,1.0,,4.0,0.0,,1.0,,1
1.0,,202.0,2.0,,4.0,,,0.0,1.0,,2.0,107.0,,0
1.0,218.0,52.0,1.0,8.0,5.0,,,,,,,55.0,,0
0.0,,,,10.0,8.0,47.0,,,1.0,0.0,,,,0
,,208.0,,,,131.0,,1.0,12.0,,,1.0,158.0,1
,,73.0,,3.0,5.0,,1.0,0.0,1.0,0.0,,1.0,77.0,0
,,126.0,,7.0,,,,1.0,,0.0,,,,0
,,,1.0,5.0,,,1.0,,,1.0,2.0,,1.0,1
1.0,37.0,,2.0,,,36.0,,,,,,24.0,199.0,1
,,,2.0,11.0,,,,1.0,,0.0,,53.0,,0
1.0,198.0,,,,,,,,1.0,1.0,,,77.0,1
,70.0,,,,4.0,,,0.0,1.0,1.0,,,,0
1.0,,27.0,,,,18.0,,0.0,,,,,1.0,0
,78.0,166.0,2.0,14.0,8.0,,1.0,,2.0,0.0,,,,1
,307.0,119.0,2.0,,4.0,98.0,,1.0,,0.0,,,231.0,1
,,141.0,,,,41.0,,1.0,4.0,,,,27.0,1
1.0,167.0,,,7.0,,2.0,0.0,0.0,,0.0,,,1.0,0
0.0,,,,,4.0,4.0,,,,,,69.0,,0
1.0,,75.0,2.0,,,58.0,,,3.0,,,53.0,,0
,,,2.0,,,6.0,,,,,,,,0
,103.0,,,,8.0,,,1.0,,,2.0,135.0,22.0,0
,213.0,93.0,,,,,1.0,,,1.0,,107.0,,1
1.0,16.0,119.0,2.0,,,,0.0,0.0,,,2.0,18.0,50.0,0
1.0,,,,4.0,,,,,,0.0,,,,0
,10.0,70.0,,,4.0,18.0,,1.0,,,2.0,24.0,22.0,0
,72.0,6.0,,8.0,,,,,,1.0,,,1.0,1
,,,1.0,14.0,8.0,20.0,1.0,1.0,,0.0,2.0,1.0,97.0,1
,,14.0,,8.0,4.0,5.0,0.0,1.0,2.0,,,69.0,,0
1.0,238.0,118.0,,,,2.0,1.0,1.0,2.0,,,,,1
,156.0,,2.0,2.0,4.0,16.0,,0.0,,,1.0,,,0
0.0,,,,,1.0,,0.0,,1.0,0.0,2.0,1.0,1.0,0
,,,,,4.0,4.0,0.0,,1.0,,,,44.0,0
1.0,,119.0,2.0,,,,,,,1.0,,142.0,1.0,0
1.0,320.0,,,2.0,5.0,126.0,,,,1.0,,,,1
,,,,8.0,,56.0,0.0,,,,2.0,,1.0,0
1.0,,,1.0,,8.0,65.0,,,,,2.0,,,0
,164.0,26.0,,6.0,4.0,,,,1.0,,,107.0,,0
0.0,95.0,,2.0,,,,,,1.0,,2.0,,,1
,,49.0,,,4.0,,,,1.0,1.0,2.0,1.0,,0
,,,,,1.0,,,1.0,,,,,59.0,0
1.0,181.0,33.0,,14.0,,,1.0,1.0,,,,111.0,207.0,1
0.0,,,,4.0,,,,0.0,,1.0,2.0,,,1
,,139.0,,,,7.0,,0.0,,,2.0,1.0,1.0,0
,,,2.0,,,7.0,,,1.0,0.0,,,1.0,0
1.0,,20.0,,1.0,,,0.0,1.0,,,,114.0,,0
,,,,,4.0,14.0,,,1.0,0.0,,,1.0,0
,292.0,,,,1.0,,0.0,0.0,,,2.0,,,0
,,,2.0,9.0,,43.0,,0.0,1.0,0.0,,69.0,,0
,,81.0,2.0,8.0,8.0,,0.0,0.0,,,,,1.0,0
1.0,176.0,46.0,,13.0,,93.0,1.0,,4.0,1.0,,,,1
1.0,259.0,,,,4.0,,,,2.0,,2.0,,54.0,0
1.0,,,,,,65.0,0.0,,1.0,0.0,1.0,69.0,1.0,0
1.0,,169.0,,9.0,8.0,,1.0,,,1.0,2.0,,,1
,124.0,46.0,2.0,7.0,4.0,,,,,0.0,1.0,,1.0,0
,50.0,,2.0,,,9.0,,,,1.0,,24.0,,1
,,,,9.0,4.0,,0.0,,,0.0,2.0,,,0
,,195.0,2.0,,4.0,86.0,1.0,1.0,6.0,1.0,,57.0,,1
,,,,14.0,,4.0,1.0,,,,,,1.0,1
,97.0,,2.0,13.0,,,1.0,,,0.0,,1.0,223.0,1
1.0,,,2.0,1.0,,,,,,0.0,2.0,,,0
,96.0,,,,,41.0,,1.0,,,,,,1
,,144.0,2.0,9.0,,40.0,,,,1.0,,11.0,125.0,1
,,171.0,,,,23.0,,,,,2.0,,94.0,1
,,73.0,1.0,5.0,,1.0,0.0,,,,,,21.0,0
,,51.0,1.0,,,,,,1.0,0.0,1.0,131.0,,0
,,151.0,,,8.0,,1.0,1.0,5.0,,,15.0,174.0,1
1.0,181.0,74.0,,,,,,1.0,2.0,1.0,,63.0,,1
0.0,241.0,,,,8.0,,,,,,2.0,,192.0,1
1.0,,134.0,2.0,6.0,4.0,,,,,,,18.0,,1
,,,,,4.0,,,,,0.0,2.0,18.0,1.0,0
0.0,214.0,105.0,,,4.0,85.0,1.0,,1.0,,,1.0,206.0,1
0.0,,,,,5.0,,0.0,,1.0,0.0,,,,0
,,16.0,1.0,,,,1.0,,,,2.0,,,0
,337.0,123.0,2.0,,,,,,,,,1.0,,0
,,112.0,,2.0,4.0,,,,,,2.0,,1.0,0
1.0,142.0,95.0,,9.0,4.0,,1.0,1.0,3.0,,2.0,109.0,,1
0.0,,,,,4.0,,,1.0,,0.0,2.0,,236.0,1
,,135.0,,,4.0,57.0,,0.0,,0.0,,,,1
,,,,,,,,,1.0,,2.0,,1.0,0
1.0,148.0,,,,5.0,14.0,1.0,1.0,,1.0,2.0,,27.0,0
1.0,341.0,,2.0,10.0,,131.0,1.0,1.0,,,,5.0,1.0,1
,279.0,,,8.0,,26.0,0.0,,,,2.0,,,0
,,,,1.0,,,,,,,2.0,,,0
,,,,,,71.0,,,2.0,,2.0,,,1
,,,1.0,,,,0.0,,1.0,,,65.0,1.0,0
,206.0,,2.0,,,1.0,,0.0,,,2.0,,150.0,0
,,,2.0,,,7.0,,,,,,,,0
,72.0,160.0,,,8.0,33.0,1.0,,1.0,,,,,1
,256.0,52.0,,,,1.0,,,,,2.0,49.0,,0
,,130.0,,11.0,,,0.0,,2.0,,2.0,1.0,,0
1.0,,,2.0,4.0,,,1.0,1.0,,1.0,,,,0
0.0,83.0,,,,,11.0,,,,1.0,2.0,69.0,12.0,0
1.0,157.0,,,9.0,,,,,2.0,0.0,,,,1
,,30.0,,11.0,,,,,3.0,,,,180.0,1
,,,2.0,,8.0,,0.0,0.0,,,,,,0
,11.0,40.0,,11.0,4.0,,,1.0,,0.0,,,,0
0.0,92.0,189.0,2.0,11.0,,,,0.0,1.0,,,98.0,,0
,,,,,8.0,8.0,,1.0,12.0,,,,49.0,1
1.0,,119.0,2.0,,8.0,96.0,,,1.0,1.0,,,,1
,214.0,98.0,,,1.0,,0.0,,,0.0,2.0,53.0,,0
1.0,,73.0,2.0,,,2.0,0.0,,1.0,,,,,0
1.0,,71.0,,,1.0,1.0,0.0,,,0.0,,,64.0,0
