A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.0,,,2.0,11.0,,,1.0,,2.0,,2.0,,,1
,293.0,,,,5.0,105.0,1.0,,,,2.0,,,1
1.0,130.0,103.0,,,,,,,9.0,,,,8.0,1
1.0,126.0,87.0,,,,,1.0,1.0,,,,,,0
,,,,8.0,,47.0,0.0,1.0,,,,,,0
,,,,,1.0,,,,,0.0,,69.0,19.0,0
1.0,,66.0,,13.0,5.0,,,,,0.0,,112.0,,0
1.0,218.0,37.0,1.0,2.0,4.0,,,0.0,1.0,1.0,2.0,,,1
1.0,,,,,,,,,,,1.0,107.0,1.0,0
1.0,211.0,92.0,,,,,,,,,,,,0
1.0,242.0,,,7.0,,,,,,,1.0,131.0,,0
,35.0,,,6.0,,,,,,1.0,,53.0,,0
1.0,78.0,1.0,,13.0,,,,,,0.0,2.0,1.0,,1
1.0,,,,,,53.0,,1.0,2.0,,,,22.0,0
,,,,3.0,8.0,,0.0,,1.0,,,,,0
,,,,1.0,,,0.0,,3.0,1.0,2.0,,,0
,322.0,92.0,1.0,,1.0,85.0,,,1.0,1.0,,1.0,,0
,,90.0,1.0,3.0,,2.0,,,,,,,50.0,0
1.0,,,2.0,,,,,,,,,,,1
,,164.0,1.0,,,,1.0,,,,,94.0,,0
1.0,124.0,,,,8.0,,0.0,0.0,,,,77.0,,0
1.0,242.0,,2.0,,,1.0,,,1.0,0.0,,,,0
1.0,68.0,164.0,2.0,,4.0,47.0,1.0,1.0,,,,24.0,,1
,79.0,46.0,2.0,,4.0,,1.0,1.0,,,,1.0,122.0,1
,,,2.0,8.0,,,,,,,,,,0
,48.0,,,,4.0,,,,1.0,0.0,,,1.0,1
1.0,306.0,,,,,,,,,,,1.0,101.0,0
,,31.0,,6.0,4.0,,,,,,,,175.0,1
1.0,49.0,40.0,1.0,8.0,8.0,,,,4.0,1.0,2.0,,79.0,0
,328.0,,,3.0,,115.0,,1.0,,,2.0,1.0,,1
,218.0,,,10.0,4.0,,0.0,0.0,,0.0,,,6.0,0
,,57.0,,8.0,,,,,,,2.0,,,0
,,,,,,3.0,,,,,,,4.0,0
,,66.0,,,,,,0.0,,,,,,0
,252.0,15.0,,8.0,,6.0,1.0,,,,2.0,,,1
,,,,,4.0,29.0,,0.0,,,,69.0,1.0,0
0.0,,1.0,,,,,,0.0,,,,,1.0,1
,,,2.0,,,,,,3.0,0.0,,136.0,8.0,1
,,,,8.0,,,1.0,,,,,,1.0,1
1.0,,,,,4.0,26.0,,,1.0,0.0,,,,0
1.0,,,1.0,,,,1.0,,7.0,,,,1.0,1
,,160.0,2.0,11.0,,,,,,,,,,1
,,39.0,,,,,,0.0,,,,,,0
0.0,,,,,,,1.0,,1.0,,2.0,,,0
,,,2.0,,4.0,,0.0,,,,,,,0
,,92.0,,,,,1.0,0.0,,1.0,,80.0,1.0,1
,,,2.0,,4.0,,1.0,1.0,2.0,,2.0,,,0
,,29.0,,3.0,,,,,1.0,,,77.0,,0
,,79.0,,3.0,,,0.0,,,1.0,,45.0,,0
,90.0,,,,4.0,5.0,,0.0,1.0,0.0,2.0,,,0
,126.0,46.0,,,,,,1.0,,,2.0,140.0,,1
,,,2.0,,,129.0,,1.0,,,,1.0,,1
,,,2.0,11.0,4.0,,,,,1.0,,,,0
,,,1.0,,,43.0,1.0,,3.0,,2.0,38.0,,1
,338.0,,,8.0,4.0,,,,,1.0,2.0,63.0,1.0,0
,,,,,4.0,,,,1.0,,2.0,,,0
0.0,214.0,105.0,,,4.0,,,0.0,,,,1.0,,1
1.0,201.0,77.0,,14.0,,74.0,1.0,0.0,,1.0,2.0,163.0,1.0,0
1.0,104.0,,2.0,8.0,,7.0,,,,,,,24.0,1
0.0,,12.0,2.0,,,1.0,,,,,2.0,53.0,,0
0.0,,,2.0,8.0,,,0.0,0.0,1.0,,,,,0
,174.0,,,,4.0,,,,,,2.0,,,0
,,,2.0,3.0,8.0,85.0,1.0,,,,2.0,107.0,1.0,1
,97.0,,,,,17.0,,,,0.0,,,,1
1.0,,124.0,,,,,,,,,,,167.0,1
,,,2.0,,,,0.0,0.0,,,,,,0
,,,,7.0,4.0,,,,,0.0,2.0,86.0,,1
,28.0,,,3.0,,,,,,,2.0,,,1
,,103.0,,11.0,,,1.0,,1.0,,,,,1
,182.0,,,,,,,,,,,63.0,,0
0.0,166.0,,,,,,,0.0,1.0,,2.0,,,0
0.0,47.0,,,,4.0,,,,,,,,,1
,,68.0,,,,,,0.0,1.0,1.0,,1.0,116.0,0
,,40.0,,8.0,,,,0.0,,,,1.0,1.0,0
,,,,,,,0.0,0.0,,1.0,,,,0
,,87.0,,7.0,4.0,58.0,,0.0,,,,,,1
,,,2.0,9.0,,,1.0,1.0,,,2.0,,168.0,1
,,,,8.0,8.0,119.0,1.0,,,,,64.0,,1
,,,,8.0,,,,,2.0,0.0,,32.0,66.0,1
,,,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,,,,0
1.0,,2.0,,,,,,0.0,1.0,,,,200.0,1
,,158.0,,,,,,,,,2.0,,,1
0.0,330.0,94.0,2.0,11.0,8.0,66.0,,,7.0,,2.0,,,1
,,,,4.0,,4.0,,,,,,,,0
1.0,,,,,,,,1.0,,,,1.0,7.0,0
1.0,,,2.0,,,,,,,,,32.0,,0
,,52.0,,,,14.0,0.0,0.0,,,,102.0,,0
1.0,,169.0,1.0,,,,,,1.0,,,,206.0,0
,,,1.0,13.0,,3.0,,0.0,1.0,,,63.0,,0
,,,2.0,2.0,4.0,,,,,0.0,2.0,,1.0,0
1.0,,136.0,2.0,10.0,,,1.0,,4.0,,,,,1
0.0,308.0,,,8.0,4.0,,,,15.0,,2.0,,,1
1.0,,,,1.0,,,0.0,1.0,4.0,,,,137.0,0
,,54.0,,11.0,,,1.0,1.0,,,2.0,,194.0,1
,,,2.0,,,50.0,,1.0,12.0,,2.0,100.0,92.0,1
1.0,137.0,,2.0,,,8.0,,,,0.0,2.0,,,0
1.0,195.0,,,,,,,0.0,,,1.0,,,0
0.0,,183.0,2.0,,,,,1.0,3.0,,,,110.0,1
,50.0,,1.0,5.0,,,,0.0,,,,,74.0,0
,,,2.0,,3.0,,,,,0.0,,32.0,148.0,1
,,156.0,,,4.0,,,,,1.0,,,,1
1.0,,151.0,,,,,0.0,1.0,,,2.0,,2.0,0
,,,,7.0,4.0,,,0.0,1.0,1.0,,107.0,1.0,0
,,115.0,,,4.0,,1.0,1.0,,0.0,,,,1
,,,,,4.0,,1.0,,,,1.0,32.0,,1
,74.0,,,7.0,,,,,2.0,,,,,1
,,5.0,2.0,,4.0,,,,2.0,,,,,1
,,,,,4.0,,,,,,,149.0,,0
1.0,,,,,,,1.0,,7.0,,,,,1
,,,,,,1.0,,,,,2.0,63.0,1.0,0
,,,1.0,,,,,,,0.0,,63.0,2.0,0
,,,2.0,,,,,1.0,8.0,,2.0,1.0,,1
1.0,,203.0,2.0,2.0,,126.0,1.0,1.0,18.0,,,,,1
,,,,,,1.0,,,,1.0,2.0,,,1
1.0,314.0,,,,,,,,20.0,,2.0,,60.0,0
,,,2.0,,4.0,8.0,,1.0,2.0,,2.0,136.0,,0
1.0,294.0,,2.0,,1.0,1.0,,1.0,,,,,,0
,,,1.0,9.0,,,,0.0,1.0,,2.0,,1.0,1
1.0,,,,,1.0,2.0,,,,,2.0,,102.0,0
0.0,121.0,,2.0,,,,,,,,,111.0,,0
,63.0,18.0,,14.0,4.0,,,,,,,,,1
,196.0,,,12.0,,,1.0,1.0,,1.0,2.0,,61.0,1
,234.0,,1.0,,4.0,,,,,,,,,0
,,,,,,,,,,,,128.0,,1
1.0,,66.0,,,8.0,115.0,,,,,1.0,69.0,,0
,,,2.0,,,,,,,,,1.0,,1
,77.0,1.0,2.0,,,26.0,,,12.0,,,,,0
,,73.0,,,4.0,,,,,0.0,2.0,,,0
,,18.0,2.0,8.0,,,,1.0,2.0,,,,,0
,145.0,,,4.0,,7.0,0.0,0.0,,,,79.0,1.0,0
1.0,,,,,,1.0,,0.0,,1.0,,85.0,77.0,1
1.0,,,,,,21.0,,0.0,,,,,,0
1.0,174.0,,1.0,,,,0.0,,1.0,0.0,,,1.0,0
,,,,,,,0.0,,1.0,,2.0,,1.0,0
,,,,,8.0,103.0,1.0,,,,2.0,,1.0,1
,,,,8.0,4.0,,0.0,0.0,,,,,,0
,189.0,,2.0,6.0,,,,0.0,,,,,,0
1.0,,,2.0,8.0,4.0,58.0,1.0,1.0,18.0,,2.0,,,1
,,,2.0,,4.0,,,,12.0,,,18.0,,1
1.0,,,,7.0,,2.0,1.0,,2.0,,,,,1
1.0,,164.0,2.0,,9.0,,,,8.0,1.0,,5.0,1.0,1
,,,,,4.0,,1.0,,,1.0,,,,1
,47.0,160.0,,,,1.0,,0.0,,1.0,,51.0,,0
,170.0,,1.0,,,,,0.0,,,,,1.0,0
,129.0,5.0,,4.0,4.0,,,,,,,,185.0,0
,,,,,4.0,,,,,,2.0,,,1
,,,,,5.0,85.0,,0.0,,,,,129.0,0
1.0,86.0,,,,4.0,,,,1.0,,2.0,1.0,,0
1.0,105.0,,,,4.0,,,,1.0,,2.0,1.0,,0
,,205.0,,8.0,4.0,,,,17.0,,,1.0,,1
1.0,,,,,,4.0,1.0,1.0,,,2.0,149.0,,1
,,,,,,52.0,1.0,1.0,,1.0,2.0,,94.0,1
,,,2.0,,,67.0,,,1.0,,,,1.0,0
1.0,,1.0,,,,7.0,,,,0.0,,,1.0,0
,,66.0,2.0,7.0,5.0,58.0,,,13.0,,,,195.0,1
,,6.0,,,,,0.0,1.0,3.0,,2.0,,,0
,257.0,,1.0,,,,,0.0,,,,,173.0,1
,,139.0,,,4.0,,1.0,1.0,6.0,1.0,2.0,,,1
1.0,,,,2.0,,,,,1.0,0.0,,,93.0,0
1.0,143.0,44.0,,9.0,,,,1.0,,0.0,,,,1
,177.0,,,13.0,8.0,,,,7.0,0.0,,53.0,,1
0.0,,162.0,,11.0,4.0,,,,,1.0,2.0,,,1
,,,,14.0,,,,1.0,,,,,76.0,1
,,,,,,89.0,,,10.0,1.0,,1.0,1.0,1
1.0,,,2.0,,,11.0,,0.0,,0.0,,,,0
,14.0,,,4.0,,,0.0,,1.0,,,,,0
,,,1.0,,,,,1.0,,,2.0,,,1
,,,,,,110.0,1.0,,,,,,1.0,1
1.0,,,,,,44.0,,,,1.0,,160.0,,1
0.0,339.0,,,1.0,1.0,,1.0,,,,,84.0,,1
,,,2.0,6.0,4.0,,1.0,,,0.0,,,,1
,,169.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1
,,,2.0,,4.0,,,,,,,,1.0,1
1.0,,,,,5.0,,1.0,,,1.0,,,,0
,99.0,19.0,,,,,,1.0,,,,30.0,,1
,45.0,150.0,,10.0,2.0,,1.0,,,,,,1.0,1
,47.0,1.0,2.0,8.0,4.0,1.0,0.0,,,,,,,0
,,,,,,5.0,,,,,2.0,,,0
,,,,,5.0,,,0.0,,,,162.0,,0
,165.0,199.0,,2.0,,65.0,1.0,1.0,,,,,133.0,1
,,,2.0,,,,1.0,1.0,4.0,1.0,,,,1
,226.0,9.0,2.0,,,,1.0,,,,2.0,98.0,,1
1.0,126.0,33.0,1.0,2.0,,,0.0,,,0.0,,,117.0,0
,,,,11.0,,,,,,,,,,0
,,,,8.0,,,1.0,,,,,,,1
,12.0,,,3.0,4.0,,,,,,,,,0
,67.0,139.0,2.0,,4.0,,0.0,,,,,,1.0,0
,,,,,4.0,,,1.0,7.0,,,,,0
,,136.0,,8.0,4.0,,,0.0,1.0,,,,,0
,,,,7.0,4.0,,,0.0,1.0,,,,,0
,,66.0,,1.0,,,0.0,,,1.0,2.0,32.0,,0
0.0,,,,9.0,,,,0.0,,,2.0,117.0,,0
,,,1.0,4.0,4.0,31.0,,0.0,1.0,,,,1.0,0
,,,1.0,,,,,,,,,63.0,,0
,,,2.0,,4.0,,,,,1.0,,92.0,1.0,0
0.0,33.0,,1.0,8.0,4.0,,,1.0,5.0,1.0,,,,1
,199.0,81.0,,,8.0,,,,,,2.0,,,0
1.0,,,,,,7.0,,,1.0,,2.0,,,0
,,55.0,,,,43.0,,1.0,3.0,1.0,,,16.0,1
1.0,,,2.0,,,,,,15.0,,2.0,,,1
0.0,3.0,,,8.0,,,,,,,,,19.0,0
,,,2.0,,,,0.0,1.0,2.0,1.0,2.0,,69.0,0
0.0,,,2.0,4.0,,,,,,,,,,0
,,,,,5.0,,1.0,,,,2.0,,,1
,,,2.0,,,2.0,1.0,0.0,1.0,0.0,,,230.0,1
0.0,171.0,45.0,,,,,,,17.0,,,38.0,,1
,250.0,34.0,,,,18.0,0.0,,,0.0,2.0,,,0
,,20.0,2.0,,1.0,,,,1.0,0.0,,,,0
,93.0,,2.0,8.0,4.0,,,,7.0,,2.0,,,1
0.0,70.0,,,,,57.0,,0.0,,,,55.0,,1
,,149.0,,14.0,,107.0,1.0,,,,,,,1
1.0,,,,,,,,0.0,,,,53.0,1.0,0
,,,,,,,1.0,,,0.0,,,,1
1.0,75.0,7.0,,7.0,,,,0.0,,,1.0,1.0,,0
,,,,13.0,,,,,,,2.0,130.0,,1
,,,,,8.0,37.0,0.0,,1.0,,,,,0
,,,2.0,9.0,,,,,1.0,1.0,2.0,54.0,1.0,0
0.0,,,,11.0,,,0.0,0.0,,1.0,,124.0,,0
1.0,,,,,,,1.0,1.0,,,2.0,139.0,225.0,1
,238.0,102.0,,,,,,,1.0,0.0,,,,0
0.0,81.0,,,11.0,4.0,,,,3.0,,2.0,,109.0,1
,,164.0,2.0,,,,1.0,,,,,1.0,,1
,208.0,,,8.0,,,,,,,2.0,,104.0,1
,,154.0,1.0,,,4.0,,,1.0,,,,1.0,0
0.0,243.0,,2.0,,5.0,,0.0,,1.0,,1.0,,,0
,173.0,,,,,,,,,,,,1.0,0
,,,,,,,,,12.0,1.0,2.0,,,1
,,,,,4.0,,,,,,2.0,100.0,7.0,1
,,,2.0,,,,,,1.0,,,,,0
,,,,,1.0,1.0,,,1.0,0.0,,,,0
1.0,,52.0,,,4.0,54.0,,,,,,,,0
,268.0,123.0,,8.0,,40.0,,,,,,,,0
,130.0,,2.0,,,,1.0,,4.0,1.0,,,1.0,1
1.0,190.0,,2.0,,,38.0,1.0,1.0,,,,156.0,,1
,,,2.0,,1.0,,,,,,,,,0
1.0,,,,,,,0.0,1.0,2.0,,,,54.0,0
,,169.0,1.0,,,,,0.0,1.0,1.0,,,,0
1.0,,40.0,,4.0,4.0,4.0,,,,,2.0,45.0,,0
1.0,,16.0,,4.0,,,,0.0,1.0,,,,,0
,244.0,61.0,,14.0,,,,,,1.0,2.0,,,0
,,16.0,2.0,,,,,,,,,124.0,115.0,1
,,,,14.0,,,,1.0,7.0,1.0,,1.0,,1
,,34.0,,12.0,8.0,,,,,,,,,1
,,,,8.0,,85.0,1.0,1.0,,,2.0,,,1
0.0,35.0,,,,8.0,,,,1.0,,,,,0
,,,2.0,,,,,,,,,,,1
,,,2.0,,4.0,52.0,,,,1.0,,,,0
,,,2.0,11.0,,2.0,1.0,1.0,,,2.0,,,1
1.0,,,2.0,,8.0,118.0,,,,,,102.0,,0
1.0,307.0,119.0,,4.0,4.0,,,,16.0,0.0,2.0,,,1
,,,,1.0,,1.0,,0.0,1.0,,,19.0,26.0,0
,,,,,4.0,47.0,,,,,,120.0,120.0,1
,,,,,,,,,,,,1.0,,1
,106.0,,,4.0,4.0,,0.0,,3.0,,,60.0,4.0,0
,,133.0,,4.0,4.0,,0.0,,,,,,19.0,0
1.0,305.0,,,,,,,,,,,,,0
,185.0,13.0,,,4.0,10.0,,,,,,,,1
,,10.0,,,,76.0,,,,,1.0,136.0,,0
,,,,,,96.0,1.0,,1.0,,,,,1
1.0,,74.0,1.0,8.0,,48.0,,,2.0,,,63.0,,1
0.0,91.0,,,6.0,,43.0,,,,0.0,2.0,,,0
,,175.0,,7.0,,,,,,0.0,,35.0,,1
1.0,,,,,4.0,,,,4.0,,2.0,,,1
,,,,,,47.0,,0.0,,,,,,0
,,122.0,,7.0,,2.0,0.0,,,,,,1.0,0
,,,,,1.0,,,,,,,,,0
,227.0,46.0,,,,1.0,,,,0.0,,,1.0,0
0.0,123.0,,,,4.0,,,,,,,98.0,11.0,0
,,136.0,2.0,13.0,,124.0,,,,1.0,2.0,,180.0,1
0.0,,,,,4.0,11.0,,,2.0,,2.0,,,0
,37.0,119.0,,9.0,8.0,,,1.0,,0.0,,24.0,,1
,78.0,,,,,,,1.0,,,,,1.0,1
1.0,65.0,,2.0,,,,,,,,2.0,,161.0,0
,,,,,,,,0.0,,,,,1.0,0
,197.0,,,,,,,0.0,,0.0,,,1.0,0
0.0,,,,14.0,,,,0.0,,,2.0,,,1
0.0,,,,,,99.0,,1.0,,0.0,,,11.0,0
,,,,6.0,,26.0,1.0,0.0,,,,86.0,1.0,0
,,,,,,124.0,1.0,1.0,9.0,,,1.0,221.0,1
1.0,,66.0,,,,101.0,0.0,,,,,,,0
,349.0,,2.0,10.0,,120.0,1.0,,,,,1.0,,1
,,17.0,2.0,,4.0,,1.0,,,,,,,0
,127.0,,2.0,,,,,,,,2.0,64.0,1.0,1
,87.0,30.0,2.0,11.0,4.0,83.0,1.0,,,1.0,,,,1
,,,,,,,0.0,,,,,,166.0,0
1.0,,109.0,,,8.0,,1.0,,,,2.0,,,1
,,,2.0,,4.0,26.0,,0.0,1.0,,2.0,,,1
,282.0,132.0,,,,106.0,,1.0,,,,,,1
,,194.0,2.0,,5.0,,,0.0,1.0,1.0,,62.0,,0
0.0,265.0,,,11.0,,,,1.0,4.0,,,1.0,,1
,239.0,,2.0,,,73.0,,1.0,,0.0,2.0,,,1
,,,2.0,,,,,1.0,,,,,,1
1.0,71.0,,2.0,14.0,4.0,2.0,,,,,,18.0,108.0,1
,312.0,,1.0,,,,,0.0,,,,63.0,,1
0.0,,1.0,,8.0,,58.0,1.0,,1.0,,2.0,,,1
,344.0,,2.0,,,76.0,0.0,,2.0,0.0,2.0,,,0
0.0,129.0,13.0,,11.0,4.0,,,,,,,24.0,1.0,1
,,156.0,,,,,,,,,2.0,,14.0,0
,,,,11.0,4.0,,,,1.0,,,,,0
,,,,8.0,5.0,,,,17.0,0.0,2.0,,,1
1.0,,,,,,,0.0,1.0,3.0,,2.0,,8.0,0
1.0,,,2.0,,,,,0.0,,1.0,,,,0
,13.0,,2.0,,4.0,,,1.0,,0.0,,,,0
,,192.0,2.0,,,1.0,,,,,,1.0,,1
,225.0,102.0,,,,,1.0,,,,2.0,169.0,1.0,0
,258.0,,2.0,,,26.0,1.0,,1.0,0.0,,,,0
,23.0,,3.0,,1.0,115.0,,,1.0,,,102.0,1.0,1
1.0,262.0,61.0,,3.0,,20.0,,,,,,,1.0,0
1.0,,160.0,2.0,,8.0,33.0,,,1.0,,,32.0,,1
0.0,323.0,205.0,,8.0,,,,,8.0,0.0,,,,1
,163.0,,,6.0,,110.0,,,1.0,,2.0,1.0,,0
,,,2.0,,,,1.0,,23.0,,,,,1
1.0,,,2.0,,,,,,,,,,,1
0.0,,137.0,,,,20.0,,,,,2.0,,,1
,,37.0,,,,,,,1.0,0.0,2.0,,,1
1.0,329.0,,,,,,,0.0,,1.0,,,1.0,0
1.0,,,,7.0,5.0,,,,1.0,,1.0,,,1
,,,,,4.0,,0.0,0.0,,,,,1.0,1
,,,,,,,1.0,,15.0,,2.0,,,1
,,99.0,,,,47.0,0.0,1.0,,,,146.0,,0
1.0,149.0,36.0,,8.0,,,,0.0,,0.0,2.0,,,0
1.0,,,,,,1.0,0.0,0.0,,,,,,0
,165.0,28.0,2.0,,,,1.0,,,,,103.0,,1
1.0,,47.0,,,,4.0,,0.0,1.0,,,,,1
,10.0,,,6.0,,4.0,,,,0.0,,69.0,,0
,,,,,8.0,7.0,,,1.0,,2.0,98.0,,0
,142.0,95.0,2.0,,,104.0,,,,,2.0,109.0,1.0,1
1.0,253.0,,,3.0,,88.0,1.0,,1.0,,2.0,,1.0,1
1.0,38.0,,,,,,,,,,,98.0,,0
,243.0,151.0,,,8.0,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,2.0,,,101.0,,1.0,,0.0,,107.0,,1
0.0,256.0,,1.0,,,1.0,0.0,,1.0,1.0,,,,0
0.0,,,2.0,,,,1.0,0.0,,,,,,1
,,,,,,,0.0,,2.0,,,,2.0,0
1.0,,143.0,,,,,,1.0,,,,,94.0,1
,,,1.0,9.0,,10.0,,,,,,,154.0,1
,,47.0,,,,,,0.0,,0.0,2.0,76.0,,1
1.0,263.0,213.0,2.0,,,,,,2.0,,2.0,,,0
1.0,139.0,195.0,2.0,,4.0,,,,6.0,,,,1.0,1
,181.0,,,,,,,,,1.0,,,207.0,1
,163.0,,2.0,14.0,4.0,,,,,,,100.0,,1
,125.0,41.0,,,,,,,,,1.0,45.0,,0
1.0,,,,9.0,4.0,,1.0,,,,2.0,,219.0,1
,,181.0,,6.0,,53.0,,,4.0,,,,,1
,163.0,,,,1.0,,0.0,,1.0,0.0,,,,0
,,20.0,2.0,,,37.0,,1.0,3.0,,2.0,32.0,1.0,1
1.0,,169.0,2.0,3.0,,,,,10.0,0.0,,,,1
,,40.0,2.0,,4.0,43.0,,0.0,,0.0,,,,0
,,,2.0,,4.0,,,,,,1.0,,1.0,0
,,33.0,,,,,1.0,,,0.0,,1.0,111.0,1
,125.0,,,,,,1.0,,,0.0,2.0,,,1
0.0,,,2.0,,,,,,,1.0,2.0,,1.0,0
,,73.0,2.0,,,5.0,,,,,,32.0,,1
0.0,168.0,76.0,2.0,,,,,,,,,,,0
,254.0,,,9.0,,85.0,1.0,1.0,7.0,,,152.0,,1
,,49.0,,,,,,,11.0,0.0,2.0,66.0,212.0,1
,,,,8.0,,3.0,,,,,,63.0,,0
,160.0,,,,,,,,,0.0,,,64.0,0
,,,1.0,8.0,,,,,1.0,,,,,0
0.0,,,2.0,11.0,8.0,,,1.0,3.0,,,,213.0,1
,,,,,,5.0,,,,0.0,,,,0
1.0,,119.0,,,,,1.0,,13.0,1.0,2.0,28.0,,1
,32.0,,1.0,,,,,,1.0,,,63.0,2.0,0
,,,1.0,,,,,,,,,,1.0,0
,,,,,,,,1.0,,,,,,1
,,,,,,,,,,0.0,,,,1
1.0,40.0,,1.0,,,23.0,,,,,2.0,,1.0,0
,,115.0,,8.0,4.0,,,1.0,4.0,0.0,,,,1
1.0,,,1.0,,,1.0,,,,,,13.0,,0
,145.0,,2.0,,,5.0,0.0,,1.0,,,,,0
1.0,63.0,,,8.0,4.0,,0.0,,1.0,,,117.0,1.0,0
1.0,,,2.0,,8.0,,,0.0,,,2.0,,,1
1.0,,6.0,,,,,,,,,,,,1
,,,1.0,,,,,0.0,,,,,94.0,1
,47.0,,2.0,,4.0,37.0,0.0,,,,2.0,,8.0,0
,65.0,63.0,2.0,4.0,4.0,,,,1.0,0.0,,63.0,1.0,0
1.0,136.0,,2.0,,4.0,,,0.0,,,1.0,98.0,,0
1.0,240.0,208.0,,,9.0,,1.0,1.0,12.0,,2.0,,,1
,315.0,,,,,100.0,,1.0,,,2.0,,,0
,,26.0,1.0,2.0,,,,0.0,1.0,0.0,,86.0,,0
1.0,,20.0,1.0,13.0,,4.0,0.0,0.0,1.0,,,,,0
,,56.0,,,,,0.0,0.0,,,,38.0,,0
,,,2.0,11.0,,,1.0,,,,2.0,,,1
,,,2.0,,4.0,18.0,,,,,,32.0,,1
,44.0,,,,,,1.0,0.0,,0.0,,,,1
,67.0,,,,1.0,71.0,,,,0.0,2.0,98.0,,0
1.0,,119.0,,,,,,,1.0,,,,,0
,,,2.0,,,,0.0,,,0.0,,124.0,,0
,,,,,5.0,,,0.0,1.0,,,,,0
,,,,,4.0,,1.0,,,0.0,,65.0,,1
1.0,,,2.0,,,12.0,1.0,,1.0,1.0,2.0,,,0
,152.0,,2.0,9.0,,2.0,,1.0,4.0,,,,29.0,0
0.0,,17.0,,,8.0,31.0,,1.0,,,2.0,,,1
,346.0,,2.0,,,1.0,0.0,0.0,,0.0,,,,1
,295.0,,2.0,,8.0,,,,1.0,1.0,,,,1
0.0,75.0,,,,,,0.0,,1.0,,,38.0,,0
,,,,8.0,,,0.0,,,0.0,,171.0,,0
,,26.0,,12.0,,20.0,,,1.0,1.0,,,3.0,0
,,42.0,,,4.0,,,,,,,57.0,1.0,0
,127.0,73.0,,,,20.0,0.0,,1.0,1.0,,,,0
,159.0,,,8.0,,,0.0,1.0,,1.0,2.0,53.0,33.0,0
,,73.0,1.0,,,101.0,,,,,,,,0
,,,,14.0,8.0,,1.0,0.0,,,,,220.0,1
,,,,8.0,,,,,,0.0,2.0,38.0,1.0,0
,,,,,,,0.0,,,0.0,,24.0,1.0,0
1.0,207.0,,,,,3.0,,0.0,,,,,205.0,0
,116.0,,2.0,,1.0,,0.0,,,,,,,0
,,,,,4.0,32.0,,,,1.0,,34.0,155.0,1
1.0,,,2.0,,,,,0.0,,,2.0,,,1
1.0,331.0,70.0,2.0,9.0,,,,,6.0,1.0,,,,1
,17.0,209.0,,,,,,,1.0,,3.0,143.0,240.0,1
1.0,149.0,119.0,,,4.0,68.0,1.0,,,,,,,1
,,,,3.0,,,,,1.0,,,,77.0,0
