A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.0,166.0,,,5.0,3.0,1.0,0.0,,1.0,0.0,,,,0
,,,,,4.0,47.0,,1.0,,0.0,2.0,24.0,,1
1.0,,,,,,,,0.0,,,2.0,112.0,,0
,49.0,107.0,2.0,11.0,4.0,,1.0,,,0.0,,,,0
,114.0,52.0,1.0,,,,,,,,,53.0,218.0,1
1.0,,,,11.0,,,1.0,,7.0,1.0,,148.0,,1
,195.0,35.0,,7.0,,29.0,,,,0.0,1.0,7.0,,0
1.0,,,2.0,,,,,0.0,,0.0,,,6.0,0
1.0,48.0,64.0,2.0,,,47.0,,,,1.0,,,,1
,91.0,23.0,2.0,6.0,8.0,43.0,1.0,,,0.0,2.0,131.0,,0
,,141.0,,8.0,,26.0,1.0,1.0,5.0,1.0,2.0,,115.0,1
,18.0,151.0,2.0,,8.0,5.0,,1.0,2.0,,,38.0,2.0,0
0.0,,,,,4.0,,0.0,,,,,,19.0,0
1.0,,197.0,,10.0,9.0,,,,,,2.0,50.0,60.0,0
1.0,72.0,48.0,1.0,9.0,4.0,67.0,1.0,1.0,7.0,0.0,2.0,,,1
,,,,9.0,,8.0,,,2.0,0.0,,136.0,,0
0.0,90.0,183.0,2.0,,,,,,,,,,110.0,1
,,,2.0,2.0,,,,0.0,,1.0,,38.0,1.0,0
,227.0,,,,1.0,,0.0,,,,2.0,23.0,1.0,0
,3.0,13.0,,8.0,,,0.0,0.0,1.0,,,,,0
,200.0,,2.0,1.0,,1.0,0.0,,7.0,,,,77.0,0
,,,,,4.0,5.0,,0.0,1.0,,,,1.0,0
,289.0,119.0,2.0,11.0,,,,0.0,,,,,1.0,1
,,,2.0,3.0,5.0,4.0,,0.0,,1.0,,141.0,210.0,0
1.0,,,2.0,2.0,,,,0.0,,1.0,,1.0,,0
1.0,,,,7.0,4.0,,0.0,0.0,1.0,,1.0,,1.0,0
0.0,,,,11.0,,,,,,,,,,1
,,,,13.0,,63.0,,1.0,7.0,,2.0,,,1
1.0,,,,,,,,,3.0,,2.0,60.0,,0
,,26.0,,8.0,,,,,1.0,0.0,,113.0,,1
,,77.0,2.0,14.0,8.0,74.0,1.0,0.0,,,2.0,,,0
,,87.0,,,4.0,65.0,,,,0.0,2.0,,1.0,0
0.0,,130.0,,,,,0.0,,,,,,,0
,35.0,,2.0,,8.0,8.0,0.0,0.0,,0.0,2.0,24.0,114.0,0
,92.0,189.0,2.0,,,37.0,,,1.0,,,,,0
,163.0,46.0,,,1.0,,0.0,,,1.0,,69.0,,0
,,15.0,1.0,,4.0,8.0,0.0,,,,2.0,,,0
1.0,137.0,,,,,,,,1.0,,,,,0
0.0,,6.0,,1.0,1.0,,,,,0.0,,84.0,,1
,21.0,,,6.0,4.0,2.0,,,,,2.0,,135.0,0
1.0,,,,,8.0,103.0,,0.0,,,2.0,1.0,1.0,1
,,,,,,,,,,0.0,,24.0,,0
1.0,163.0,17.0,2.0,,5.0,23.0,1.0,0.0,1.0,,,107.0,1.0,0
1.0,,,,3.0,5.0,1.0,0.0,0.0,,0.0,,102.0,1.0,0
,,,2.0,14.0,8.0,,,,10.0,1.0,,1.0,150.0,1
1.0,,,2.0,,4.0,55.0,,,,,2.0,1.0,,1
0.0,,,2.0,11.0,4.0,19.0,,,3.0,,2.0,,1.0,1
0.0,,,2.0,6.0,4.0,2.0,,0.0,1.0,,,,,1
,197.0,,1.0,,,,0.0,0.0,,,2.0,53.0,,0
,,,,,4.0,10.0,,,,0.0,,,35.0,1
0.0,,6.0,,,,2.0,,0.0,1.0,1.0,,,,0
0.0,,125.0,,,8.0,100.0,,,,,,32.0,,0
,,,,,,28.0,1.0,1.0,,,,,,1
1.0,105.0,,2.0,,,,,,1.0,0.0,2.0,,3.0,0
,338.0,18.0,2.0,8.0,,16.0,1.0,1.0,,1.0,,63.0,1.0,0
1.0,50.0,,1.0,,,8.0,,,,,,45.0,74.0,0
1.0,,40.0,,4.0,,4.0,,,,,2.0,45.0,,0
,48.0,,1.0,8.0,,58.0,1.0,,1.0,0.0,,11.0,1.0,1
,130.0,105.0,2.0,14.0,,,1.0,1.0,3.0,,2.0,,8.0,1
,,11.0,2.0,,1.0,1.0,,,,0.0,,69.0,,0
,216.0,,,,,6.0,,,,,2.0,,86.0,0
,,,,,,39.0,,,,,,,,1
,,,,7.0,,,,,,,1.0,,,0
,181.0,,,,8.0,,,,,1.0,,,235.0,1
1.0,97.0,82.0,,,4.0,,1.0,,,0.0,,1.0,223.0,1
,198.0,,,,,,,1.0,7.0,,2.0,,,1
1.0,,,,2.0,8.0,,1.0,1.0,,,2.0,69.0,98.0,1
,,5.0,1.0,,4.0,,0.0,,1.0,0.0,2.0,,,0
1.0,,,2.0,4.0,,4.0,,0.0,1.0,,,98.0,,0
1.0,,,,,,,,,3.0,,2.0,,,1
1.0,,,,,,18.0,,0.0,,0.0,2.0,53.0,,0
,60.0,,,5.0,,,1.0,1.0,12.0,,2.0,,,1
,,,,,,14.0,1.0,,,0.0,2.0,24.0,1.0,1
,29.0,112.0,,2.0,,,,,1.0,,,,,0
0.0,35.0,20.0,1.0,,,,,,,,2.0,53.0,,0
0.0,,52.0,,8.0,4.0,5.0,0.0,0.0,1.0,0.0,,,,0
,347.0,201.0,,,,1.0,1.0,0.0,1.0,1.0,,,,1
,,,,,,,,,8.0,,,30.0,,1
,,164.0,,,,,1.0,,12.0,,,,,1
,246.0,,,,4.0,,,,,,2.0,48.0,,1
,134.0,84.0,,,,,0.0,0.0,,1.0,2.0,32.0,1.0,0
1.0,140.0,,,,,7.0,0.0,1.0,,,2.0,,52.0,0
,,162.0,2.0,11.0,,11.0,1.0,,6.0,,,1.0,,1
1.0,310.0,147.0,,10.0,4.0,112.0,1.0,1.0,,,,,1.0,1
0.0,99.0,57.0,2.0,8.0,,63.0,,,,,2.0,117.0,2.0,0
0.0,,,,,4.0,5.0,0.0,0.0,,,,,102.0,0
,104.0,,,8.0,,36.0,,,6.0,1.0,2.0,106.0,,1
,158.0,,2.0,,4.0,,0.0,,1.0,0.0,,,,0
1.0,174.0,,,,1.0,1.0,0.0,,1.0,,2.0,,,0
1.0,,,,11.0,4.0,,1.0,,8.0,,2.0,32.0,140.0,1
,,,,,,2.0,,,1.0,,,,,0
,,,,4.0,4.0,7.0,,,1.0,,2.0,,,0
1.0,,,,14.0,4.0,2.0,1.0,1.0,2.0,,,,,1
,61.0,,2.0,8.0,,7.0,0.0,0.0,,,,,,0
1.0,,148.0,,8.0,,,,0.0,,0.0,,45.0,,0
1.0,49.0,,,8.0,,34.0,1.0,1.0,,,,45.0,,0
,162.0,,2.0,,,14.0,,0.0,,0.0,,,1.0,0
,240.0,208.0,2.0,,9.0,131.0,,,12.0,,,,158.0,1
1.0,,,2.0,,,,,1.0,,,2.0,,30.0,1
,187.0,,,,1.0,,1.0,0.0,1.0,0.0,2.0,,,0
,,119.0,,,,,,,2.0,0.0,,1.0,115.0,1
,155.0,66.0,2.0,13.0,,,,0.0,,1.0,1.0,111.0,1.0,0
,83.0,29.0,,,,3.0,,0.0,1.0,,,77.0,,0
,,,,4.0,,2.0,,0.0,1.0,1.0,2.0,53.0,,0
,269.0,,,,,124.0,,,2.0,1.0,2.0,,180.0,1
,139.0,195.0,2.0,,,,,1.0,6.0,,2.0,,,1
,,,,14.0,8.0,115.0,,0.0,1.0,,,61.0,1.0,0
,,,,,4.0,,,0.0,1.0,,,,43.0,0
1.0,209.0,86.0,2.0,9.0,4.0,29.0,1.0,0.0,1.0,,,69.0,,0
,,,2.0,,,,,0.0,,0.0,3.0,,1.0,0
,117.0,,,,,,0.0,,,,2.0,,,0
,170.0,,2.0,,,58.0,1.0,0.0,,,2.0,117.0,,1
1.0,,17.0,,,,43.0,1.0,1.0,,0.0,2.0,,118.0,1
,,,,,4.0,52.0,1.0,1.0,,,2.0,,,1
,50.0,158.0,2.0,13.0,,,1.0,,2.0,,,,36.0,1
1.0,222.0,,,4.0,4.0,,0.0,,1.0,0.0,,,,0
,,93.0,1.0,,4.0,,,,,,,107.0,1.0,1
,,1.0,,,,,1.0,0.0,1.0,,2.0,,1.0,1
,293.0,,2.0,,,,1.0,1.0,16.0,1.0,2.0,1.0,,1
,,,2.0,,4.0,11.0,,,,,2.0,69.0,12.0,0
,1.0,87.0,,,,43.0,1.0,1.0,3.0,,2.0,,,1
,,,,,1.0,37.0,,0.0,1.0,0.0,,,5.0,0
,275.0,,,,,11.0,,1.0,12.0,1.0,,,,1
,288.0,92.0,2.0,,4.0,4.0,,0.0,,1.0,,80.0,1.0,1
,,,2.0,,,,,0.0,1.0,0.0,,38.0,1.0,1
0.0,,,2.0,10.0,,,,,1.0,,2.0,1.0,206.0,1
,,,,,4.0,,,0.0,,,,,,0
,,,2.0,,4.0,28.0,1.0,,,,,38.0,,1
,7.0,12.0,2.0,,1.0,1.0,,,,,2.0,53.0,,0
,,164.0,1.0,,,81.0,,,,,2.0,,1.0,0
0.0,303.0,119.0,2.0,3.0,5.0,67.0,0.0,,,1.0,2.0,,,0
,,,2.0,,4.0,,,,,1.0,2.0,169.0,,0
1.0,253.0,,2.0,,,,,,9.0,,,1.0,,1
1.0,88.0,,,2.0,,,1.0,,,,1.0,32.0,1.0,1
1.0,,139.0,,6.0,,,0.0,,1.0,,2.0,1.0,,0
1.0,,,1.0,8.0,4.0,,,,,1.0,,86.0,,0
,,,,7.0,,,,,2.0,1.0,,115.0,54.0,0
,296.0,,2.0,6.0,4.0,,,,,,2.0,52.0,1.0,1
,,164.0,1.0,,,,1.0,0.0,1.0,,2.0,,,0
,238.0,,,,,,,1.0,2.0,,2.0,69.0,94.0,1
,,,,,,,0.0,,1.0,,2.0,84.0,,0
,262.0,61.0,,,5.0,,,,,,,,,0
1.0,,46.0,,9.0,,10.0,,,,1.0,,92.0,154.0,1
,,106.0,2.0,,,,,,,,2.0,,,1
,,,,8.0,,,1.0,,,0.0,,69.0,159.0,1
0.0,,115.0,2.0,4.0,4.0,26.0,1.0,0.0,,,,1.0,,1
,,,1.0,,,,,0.0,,,,58.0,73.0,0
1.0,,164.0,2.0,13.0,,18.0,,0.0,,,2.0,,,1
,121.0,50.0,2.0,,1.0,1.0,0.0,0.0,1.0,,,,,0
1.0,,,1.0,,5.0,,,1.0,,,2.0,,,1
1.0,348.0,204.0,,,,,,,3.0,0.0,,,102.0,0
,29.0,151.0,2.0,2.0,4.0,11.0,,,,0.0,2.0,,34.0,0
0.0,,33.0,,,4.0,4.0,,,,,,,1.0,0
1.0,,,2.0,,,85.0,1.0,,,0.0,,1.0,,1
1.0,,,1.0,3.0,8.0,95.0,1.0,1.0,3.0,,,,,0
,,151.0,2.0,11.0,,43.0,1.0,0.0,,,2.0,,,1
,,,2.0,8.0,5.0,76.0,1.0,,,,2.0,,,1
,,,,3.0,4.0,,0.0,0.0,1.0,0.0,2.0,1.0,,0
0.0,,187.0,1.0,,1.0,,0.0,,,1.0,,,2.0,0
1.0,165.0,199.0,2.0,,4.0,65.0,1.0,1.0,10.0,,2.0,,133.0,1
1.0,,,2.0,,,,,1.0,2.0,,2.0,128.0,21.0,1
,160.0,71.0,,,1.0,1.0,0.0,1.0,,0.0,2.0,,64.0,0
,,,,,5.0,,,1.0,,,,,,1
,,,2.0,,,,0.0,,1.0,,,32.0,1.0,0
,83.0,20.0,1.0,,,,0.0,,1.0,0.0,2.0,,,0
,,102.0,1.0,,4.0,110.0,1.0,0.0,1.0,,,1.0,1.0,0
0.0,,,,,,1.0,,0.0,1.0,0.0,3.0,,1.0,1
,,,,8.0,,,,0.0,1.0,,,98.0,1.0,0
1.0,,,2.0,13.0,,,,0.0,1.0,,2.0,,,0
,196.0,196.0,2.0,,7.0,92.0,,1.0,10.0,1.0,,,,1
,,55.0,2.0,,1.0,,0.0,1.0,2.0,0.0,,1.0,,0
,,66.0,1.0,,,65.0,,0.0,,,,69.0,1.0,0
1.0,32.0,,1.0,1.0,,,,,,,2.0,63.0,2.0,0
0.0,322.0,,1.0,1.0,1.0,,,,1.0,,,1.0,5.0,0
,,,,9.0,4.0,104.0,,,3.0,,,109.0,1.0,1
,,,,,,,1.0,,,,2.0,,167.0,1
1.0,,,,,,,,,2.0,0.0,,,198.0,0
,,,2.0,13.0,,68.0,,,,,2.0,,158.0,1
,39.0,22.0,1.0,,,,,1.0,,0.0,,,3.0,0
,159.0,,,,,58.0,0.0,1.0,,1.0,,,33.0,0
1.0,13.0,,2.0,,4.0,9.0,,1.0,,0.0,2.0,,,0
1.0,,,2.0,9.0,4.0,,,,,,,20.0,1.0,1
,252.0,,,,8.0,,,1.0,,0.0,2.0,,,1
0.0,,5.0,,,,26.0,0.0,,2.0,,,,,1
,,,2.0,8.0,4.0,,,0.0,,0.0,,,1.0,1
,,2.0,2.0,,,2.0,0.0,,,,,,1.0,1
,163.0,21.0,2.0,,,,,0.0,1.0,0.0,,124.0,181.0,0
,97.0,72.0,,14.0,,24.0,,0.0,1.0,,,,,1
,52.0,100.0,,9.0,,,,,,,,,,1
1.0,,,,6.0,4.0,18.0,,,2.0,,,,22.0,0
,,171.0,1.0,9.0,4.0,23.0,,,1.0,1.0,,,,1
,,,,,,,,1.0,,,,,,0
,256.0,,1.0,8.0,,,0.0,,1.0,,,,,0
1.0,,150.0,,10.0,,1.0,1.0,,1.0,0.0,2.0,,,1
,43.0,40.0,,,,,0.0,0.0,1.0,0.0,,,,0
,172.0,,,8.0,8.0,,1.0,,,,,,225.0,1
0.0,,,,,,31.0,,,,0.0,2.0,,128.0,1
,,,2.0,8.0,4.0,101.0,1.0,,,,2.0,,,1
0.0,70.0,135.0,,,,,0.0,,,0.0,2.0,,,1
1.0,,,1.0,,,,0.0,0.0,,0.0,2.0,,,0
,77.0,66.0,,1.0,1.0,,,,1.0,,2.0,,,0
1.0,,,1.0,,,,0.0,0.0,1.0,,,,1.0,0
1.0,,,,8.0,,54.0,,0.0,,,2.0,36.0,7.0,0
,,,1.0,,,,0.0,,1.0,,,45.0,,0
0.0,5.0,72.0,2.0,,,3.0,0.0,,,,2.0,,,0
,309.0,,2.0,,,,0.0,,,1.0,1.0,,26.0,0
1.0,159.0,46.0,1.0,9.0,4.0,,0.0,0.0,1.0,0.0,,53.0,1.0,0
,49.0,,,11.0,,49.0,,1.0,6.0,,2.0,,194.0,1
,95.0,30.0,,,8.0,27.0,1.0,,1.0,,2.0,53.0,220.0,1
,,,,,4.0,,0.0,,,0.0,,,,0
1.0,175.0,,,11.0,8.0,93.0,1.0,,,1.0,2.0,132.0,,1
1.0,79.0,,,,,23.0,1.0,,1.0,,,102.0,1.0,1
,,136.0,2.0,10.0,,,,1.0,,0.0,,,,1
1.0,,,1.0,3.0,8.0,,,,,1.0,1.0,,1.0,0
0.0,204.0,31.0,,6.0,4.0,,1.0,1.0,,0.0,,1.0,175.0,1
1.0,,,,9.0,4.0,43.0,1.0,1.0,,,,,39.0,1
1.0,47.0,,2.0,8.0,,,0.0,0.0,,,3.0,,1.0,0
,44.0,,,8.0,4.0,,1.0,1.0,,1.0,,,,1
,,,2.0,11.0,,118.0,,1.0,,,2.0,,,0
,262.0,102.0,,3.0,5.0,,0.0,0.0,1.0,,,,1.0,0
,,,,4.0,,,1.0,1.0,3.0,1.0,,,,1
,,,2.0,,,20.0,,,2.0,0.0,,86.0,,1
,,207.0,,3.0,,,,1.0,,,2.0,1.0,222.0,1
,,12.0,1.0,,,3.0,0.0,,1.0,0.0,,,1.0,0
0.0,155.0,,2.0,,4.0,,,1.0,2.0,0.0,2.0,,20.0,1
0.0,267.0,1.0,2.0,8.0,,,1.0,,1.0,,2.0,,1.0,1
0.0,,,,,,15.0,,1.0,,,,124.0,,1
1.0,78.0,166.0,,14.0,8.0,,,,2.0,0.0,,32.0,1.0,1
,,9.0,2.0,,,3.0,,,,,,,,1
,,41.0,2.0,,8.0,,0.0,,,1.0,1.0,,,0
,198.0,66.0,,,,,1.0,0.0,1.0,1.0,,85.0,,1
1.0,65.0,168.0,,4.0,4.0,,0.0,,,,2.0,,161.0,0
,,,,9.0,4.0,24.0,1.0,,1.0,1.0,2.0,,1.0,0
,6.0,,,,,,0.0,1.0,3.0,,,,,0
,,,,4.0,4.0,14.0,,0.0,1.0,1.0,,,3.0,0
,76.0,,1.0,,4.0,4.0,1.0,0.0,,0.0,2.0,63.0,2.0,0
,,,2.0,7.0,,,,1.0,,,2.0,69.0,1.0,1
,290.0,,,,1.0,,,0.0,1.0,1.0,,1.0,,0
1.0,255.0,,2.0,,,,1.0,,,,,,1.0,1
,298.0,20.0,,,,,0.0,,,0.0,,,1.0,0
,190.0,,,,,,,,1.0,,2.0,,77.0,0
1.0,,109.0,,,4.0,37.0,,,1.0,1.0,,,1.0,0
,,26.0,1.0,,,,,,,,,,,0
,,,,,,110.0,1.0,,,,,38.0,1.0,1
1.0,95.0,180.0,2.0,,,65.0,1.0,,1.0,1.0,,3.0,,1
1.0,287.0,,,,4.0,128.0,1.0,,,0.0,1.0,,,1
0.0,,,,,,,,0.0,,1.0,1.0,102.0,1.0,1
1.0,218.0,52.0,1.0,,5.0,,1.0,,1.0,,,,109.0,0
0.0,186.0,,,4.0,,26.0,,,4.0,,,75.0,,0
1.0,301.0,,2.0,8.0,4.0,,,1.0,,0.0,2.0,,,1
1.0,,,,,,12.0,,0.0,,,2.0,69.0,1.0,0
1.0,163.0,,,3.0,,101.0,0.0,0.0,,,,,,0
1.0,176.0,46.0,,13.0,,,,,4.0,1.0,,1.0,,1
,,88.0,,3.0,5.0,,,1.0,,,2.0,68.0,1.0,1
,,,,,,64.0,0.0,,2.0,1.0,2.0,,,0
,277.0,,2.0,9.0,,93.0,0.0,0.0,1.0,,2.0,147.0,,0
1.0,,1.0,,6.0,,,0.0,0.0,,,2.0,18.0,1.0,0
,64.0,,,,5.0,5.0,,,1.0,,,,1.0,0
,39.0,20.0,2.0,,,,,,4.0,0.0,,,137.0,0
0.0,,62.0,2.0,,8.0,,1.0,,,1.0,2.0,45.0,,1
1.0,,163.0,,,5.0,,,,3.0,1.0,2.0,69.0,8.0,0
,282.0,,2.0,8.0,4.0,,1.0,,7.0,,2.0,,,1
,231.0,51.0,2.0,14.0,4.0,4.0,1.0,,,,2.0,,1.0,1
,,,,,,119.0,1.0,,,,,64.0,,1
,,211.0,2.0,,4.0,43.0,,,,,,,,1
1.0,191.0,,2.0,,5.0,,1.0,0.0,,,,,,0
0.0,,22.0,,9.0,4.0,,,,1.0,1.0,,,,0
1.0,,204.0,,,1.0,,,1.0,2.0,,,,,0
,,,,,4.0,2.0,0.0,,1.0,,,1.0,,0
,,,,,8.0,,0.0,,1.0,1.0,,,,1
,,5.0,1.0,4.0,,,0.0,,1.0,,,,44.0,0
0.0,,12.0,,,,26.0,1.0,0.0,,,,88.0,187.0,0
,2.0,,,,4.0,26.0,,,,0.0,2.0,161.0,1.0,0
,53.0,,,1.0,1.0,1.0,0.0,0.0,,0.0,,,,0
,,,2.0,8.0,,5.0,,,1.0,,,,,0
,228.0,50.0,2.0,6.0,,,0.0,,,0.0,2.0,,,0
,,20.0,1.0,,,,,0.0,,,,86.0,,0
1.0,,,2.0,,8.0,,1.0,0.0,1.0,,,107.0,1.0,1
,192.0,,,,5.0,71.0,,,,0.0,,96.0,126.0,1
,284.0,,2.0,4.0,4.0,,0.0,0.0,,0.0,,1.0,,1
0.0,182.0,,1.0,6.0,,,0.0,0.0,1.0,,2.0,,1.0,0
,,,,,4.0,,1.0,,,1.0,,100.0,,1
,,,2.0,,,,0.0,1.0,,1.0,2.0,86.0,30.0,0
1.0,320.0,203.0,,2.0,,,,,,1.0,2.0,1.0,1.0,1
1.0,,,2.0,1.0,,,1.0,,12.0,1.0,2.0,,,1
1.0,,127.0,,,,39.0,1.0,0.0,,,,136.0,1.0,0
,97.0,,,,4.0,,1.0,1.0,,0.0,2.0,,,1
,55.0,,,9.0,4.0,,0.0,0.0,,,2.0,49.0,,1
1.0,,213.0,2.0,11.0,,6.0,,1.0,2.0,,,166.0,,0
1.0,,,,,,,,,,,,98.0,,0
1.0,127.0,,2.0,9.0,4.0,,0.0,0.0,1.0,1.0,2.0,102.0,42.0,0
1.0,,62.0,2.0,,,8.0,0.0,0.0,,,,,4.0,0
1.0,,,,,5.0,,,0.0,1.0,,,73.0,,0
,157.0,,,9.0,,,,1.0,,0.0,,70.0,,1
0.0,95.0,,2.0,,,73.0,,1.0,7.0,,,,,1
,,46.0,1.0,6.0,4.0,,0.0,,,,,38.0,42.0,0
,190.0,,,13.0,4.0,,,,,,,,,1
0.0,173.0,18.0,2.0,13.0,,,,0.0,1.0,0.0,,,,1
,,,2.0,,,,,,,,,53.0,,0
0.0,75.0,,2.0,11.0,4.0,,0.0,,,1.0,2.0,,,0
1.0,244.0,,,,,1.0,,,,,2.0,,,0
1.0,300.0,2.0,2.0,,,2.0,,0.0,1.0,,,,,1
1.0,,,,,,2.0,0.0,,,0.0,,34.0,50.0,0
,,209.0,,1.0,,1.0,,,1.0,1.0,,,240.0,1
,,,2.0,1.0,1.0,,,0.0,1.0,,,65.0,,0
1.0,337.0,123.0,,10.0,,1.0,0.0,,1.0,,2.0,1.0,13.0,0
1.0,,,,,5.0,76.0,0.0,0.0,,1.0,1.0,136.0,1.0,0
,,180.0,,4.0,,108.0,,,1.0,,,,,1
1.0,,,,,,,,,5.0,,,,,0
1.0,81.0,,,,,3.0,1.0,0.0,,0.0,,,1.0,0
0.0,,139.0,,6.0,,,1.0,,,,,26.0,,1
,,33.0,,,4.0,,,1.0,,,2.0,111.0,207.0,1
,133.0,,,11.0,4.0,,1.0,1.0,,1.0,,,,0
,,16.0,,9.0,4.0,61.0,,,7.0,1.0,2.0,72.0,100.0,0
0.0,72.0,26.0,,,,47.0,0.0,,,,,69.0,,0
1.0,,,,2.0,8.0,,0.0,0.0,,,2.0,,,0
,109.0,55.0,,,,1.0,,0.0,,1.0,,97.0,2.0,0
1.0,,,,,,47.0,,,1.0,1.0,2.0,,,0
,,18.0,,8.0,,,0.0,,,1.0,,24.0,6.0,0
1.0,268.0,,1.0,8.0,,,,,1.0,,2.0,53.0,3.0,0
1.0,,28.0,,,,33.0,1.0,1.0,9.0,1.0,2.0,103.0,,1
1.0,,,2.0,,,,1.0,,13.0,,2.0,160.0,,1
1.0,,,,,8.0,36.0,,1.0,,,,24.0,199.0,1
1.0,,,,,8.0,,,,15.0,,2.0,,,1
,,151.0,,,8.0,,1.0,0.0,,,,,,0
,,,2.0,,,,1.0,,6.0,1.0,,,130.0,1
,,,2.0,13.0,8.0,101.0,,1.0,9.0,,2.0,,1.0,1
,,,,,4.0,18.0,,,1.0,,,53.0,1.0,0
1.0,,,,8.0,,109.0,0.0,0.0,,,2.0,1.0,,0
,246.0,,,2.0,4.0,5.0,0.0,,1.0,,,,1.0,0
,,6.0,,,3.0,52.0,0.0,0.0,1.0,,,1.0,1.0,1
1.0,,,1.0,,5.0,1.0,0.0,,1.0,1.0,1.0,,,1
1.0,,17.0,1.0,4.0,,,1.0,,1.0,0.0,2.0,,,1
0.0,,,1.0,,,,,,,,,,1.0,0
,55.0,,,,,,,1.0,,,,24.0,1.0,1
,258.0,,,3.0,5.0,,,,,0.0,2.0,,,0
,156.0,48.0,2.0,2.0,4.0,16.0,0.0,,,,,,,0
,32.0,,,8.0,8.0,65.0,1.0,,1.0,0.0,,86.0,1.0,1
,129.0,13.0,2.0,11.0,4.0,,1.0,1.0,5.0,0.0,,,1.0,1
,,154.0,,14.0,,,,,,0.0,,,76.0,1
1.0,,,2.0,9.0,4.0,,,1.0,2.0,0.0,2.0,,,0
1.0,,,2.0,,5.0,,,0.0,1.0,,2.0,53.0,,1
